molecule_chembl_id,canonical_smiles,standard_value
CHEMBL566850,CC(=O)Nc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,108.0
CHEMBL565587,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(NC(=O)CCl)cc3)nc21,135.0
CHEMBL576620,C#Cn1c(C#CCCO)nc(-c2ccc(F)cc2)c1-c1ccncc1,200.0
CHEMBL584064,OCCc1cc(Cl)n2c(-c3ccncc3)c(-c3ccc(F)cc3)nc2c1,370.0
CHEMBL565612,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,10000.0
CHEMBL593422,CC(C)c1nnc2ccc(Sc3ccc(F)cc3F)cn12.Cl,79.3
CHEMBL609275,CC(C)(C)c1nnc2ccc(Sc3ccc(F)cc3F)cn12.Cl,4.8
CHEMBL593423,CC1(c2nnc3ccc(Sc4ccc(F)cc4F)cn23)CC1.Cl,24.9
CHEMBL611945,C=CCC(C)(C)c1nnc2ccc(Sc3ccc(F)cc3F)cn12.Cl,16.3
CHEMBL604581,CC(C)(CC(O)CO)c1nnc2ccc(Sc3ccc(F)cc3F)cn12.Cl,1740.0
CHEMBL592978,Cl.Fc1ccc(Sc2ccc3nnc(-c4ccc(F)cc4F)n3c2)c(F)c1,7.2
CHEMBL595106,Cc1cc(Br)ccc1-c1nnc2ccc(Sc3ccc(F)cc3F)cn12.Cl,141.0
CHEMBL595557,C=Cc1ccc(-c2nnc3ccc(Sc4ccc(F)cc4F)cn23)c(C)c1.Cl,106.0
CHEMBL594601,Cc1cc(C(O)CO)ccc1-c1nnc2ccc(Sc3ccc(F)cc3F)cn12.Cl,28.3
CHEMBL594168,Cc1cc(CNCCO)ccc1-c1nnc2ccc(Sc3ccc(F)cc3F)cn12.Cl,33.3
CHEMBL593218,COC(=O)c1cccc(-c2nnc3ccc(Sc4ccc(F)cc4F)cn23)c1.Cl,181.0
CHEMBL605924,Cl.O=C(O)c1cccc(-c2nnc3ccc(Sc4ccc(F)cc4F)cn23)c1,7420.0
CHEMBL607143,Cl.NC(=O)c1cccc(-c2nnc3ccc(Sc4ccc(F)cc4F)cn23)c1,241.0
CHEMBL595338,COC(=O)c1ccc(C)c(-c2nnc3ccc(Sc4ccc(F)cc4F)cn23)c1.Cl,7.8
CHEMBL592990,Cc1ccc(C(=O)O)cc1-c1nnc2ccc(Sc3ccc(F)cc3F)cn12.Cl,2920.0
CHEMBL606158,Cc1ccc(C(N)=O)cc1-c1nnc2ccc(Sc3ccc(F)cc3F)cn12.Cl,60.8
CHEMBL593459,CNC(=O)c1ccc(C)c(-c2nnc3ccc(Sc4ccc(F)cc4F)cn23)c1.Cl,39.9
CHEMBL603640,Cc1ccc(C(=O)NCC(N)=O)cc1-c1nnc2ccc(Sc3ccc(F)cc3F)cn12.Cl,46.5
CHEMBL607089,Cc1ccc(C(=O)NCCO)cc1-c1nnc2ccc(Sc3ccc(F)cc3F)cn12.Cl,20.5
CHEMBL594387,COC(=O)c1ccc(-c2nnc3ccc(Sc4ccc(F)cc4F)cn23)cc1.Cl,322.0
CHEMBL593460,Cl.O=C(O)c1ccc(-c2nnc3ccc(Sc4ccc(F)cc4F)cn23)cc1,1170.0
CHEMBL593014,Cl.NC(=O)c1ccc(-c2nnc3ccc(Sc4ccc(F)cc4F)cn23)cc1,201.0
CHEMBL593219,CNC(=O)c1ccc(-c2nnc3ccc(Sc4ccc(F)cc4F)cn23)cc1.Cl,293.0
CHEMBL594602,Cl.Fc1ccc(Sc2ccc3nnc(C4CCNCC4)n3c2)c(F)c1,3770.0
CHEMBL604053,CC(=O)OCC(=O)N1CCC(c2nnc3ccc(Sc4ccc(F)cc4F)cn23)CC1.Cl,367.0
CHEMBL596469,Cl.O=C(CO)N1CCC(c2nnc3ccc(Sc4ccc(F)cc4F)cn23)CC1,212.0
CHEMBL595339,CC(C)c1nnc2ccc(Sc3ccc(Br)cc3C(F)(F)F)cn12.Cl,10000.0
CHEMBL594167,CC(C)c1nnc2ccc(Sc3ccc(F)cc3C(F)(F)F)cn12.Cl,10000.0
CHEMBL608376,CC(C)c1nnc2ccc(Sc3ccc(Cl)cc3Cl)cn12.Cl,8240.0
CHEMBL594839,CC(C)c1nnc2ccc(Sc3ccc(F)cc3F)c(Cl)n12,12.3
CHEMBL592979,CC(C)c1nnc2cc(Cl)c(Sc3ccc(F)cc3F)cn12,889.0
CHEMBL608091,CC(C)c1nnc2cc(Cl)c(Sc3ccc(F)cc3F)c(Cl)n12,3380.0
CHEMBL609596,CC(C)c1nnc2cc(Cl)c(Sc3ccc(F)cc3F)c(Br)n12,6080.0
CHEMBL595558,CC(C)c1nnc2ccc(C(=O)c3ccc(F)cc3F)cn12,1050.0
CHEMBL608674,CC(C)c1nnc2ccc([S+]([O-])c3ccc(F)cc3F)cn12,9680.0
CHEMBL611648,CC(C)c1nnc2ccc(S(=O)(=O)c3ccc(F)cc3F)cn12,10000.0
CHEMBL596272,CC(C)c1nnc2ccc(C(=O)Nc3cc(F)cc(F)c3)cn12,10000.0
CHEMBL596492,CC(C)c1nnc2ccc(C(=O)Cc3cc(F)cc(F)c3)cn12,7370.0
CHEMBL607557,CC(C)C1=NNC2C=CC(Cc3ccc(F)cc3F)=CN12,26.1
CHEMBL610487,CC(C)C1=NNC2C=CC(CCc3ccc(F)cc3F)=CN12,85.0
CHEMBL606245,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC[C@@H](N)C2)ccc2[nH]ccc12,32000.0
CHEMBL96741,Fc1ccc(-c2ncn(CC3CC3)c2-c2ccncc2)cc1,160.0
CHEMBL590753,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2CC2CC2)n1,25.0
CHEMBL388582,O=C1CCc2ccccc2N1,0.74
CHEMBL194009,Nc1ncccc1OCc1ccccc1,100000.0
CHEMBL590754,COc1ccc(/C(C)=N/OC(N)=O)cc1OC1CCCC1,960.0
CHEMBL589415,Cc1ccc(NC(=O)c2nc(C(F)(F)F)[nH]c2-c2ccccc2)cc1Nc1ccc2ncn(C)c(=O)c2c1,405.2
CHEMBL605198,Cc1ccc(-c2[nH]c(C(F)(F)F)nc2C(=O)Nc2ccc(C)c(Nc3ccc4ncn(C)c(=O)c4c3)c2)cc1,1648.0
CHEMBL590871,Cc1ccc(NC(=O)c2nc(C(F)(F)F)[nH]c2-c2ccc(F)cc2)cc1Nc1ccc2ncn(C)c(=O)c2c1,16.0
CHEMBL589602,Cc1ccc(NC(=O)c2nc(C(F)(F)F)[nH]c2-c2ccc(F)c(Cl)c2)cc1Nc1ccc2ncn(C)c(=O)c2c1,48.8
CHEMBL589603,Cc1cc(-c2[nH]c(C(F)(F)F)nc2C(=O)Nc2ccc(C)c(Nc3ccc4ncn(C)c(=O)c4c3)c2)ccc1F,60.1
CHEMBL600047,Cc1ccc(-c2[nH]c(C(F)(F)F)nc2C(=O)Nc2ccc(C)c(Nc3ccc4ncn(C)c(=O)c4c3)c2)cc1F,100.2
CHEMBL591673,COc1cc(-c2[nH]c(C(F)(F)F)nc2C(=O)Nc2ccc(C)c(Nc3ccc4ncn(C)c(=O)c4c3)c2)cc(OC)c1OC,94.4
CHEMBL591526,Cc1ccc(NC(=O)c2nc(C(F)(F)F)[nH]c2-c2cccc(C(F)(F)F)c2)cc1Nc1ccc2ncn(C)c(=O)c2c1,105.2
CHEMBL591661,Cc1ccc(NC(=O)c2nc(C(F)(F)F)[nH]c2-c2ccccc2C(F)(F)F)cc1Nc1ccc2ncn(C)c(=O)c2c1,468.4
CHEMBL591275,Cc1ccc(NC(=O)c2nc(C(F)(F)F)[nH]c2-c2ccc(F)c(F)c2)cc1Nc1ccc2ncn(C)c(=O)c2c1,11.0
CHEMBL591276,Cc1ccc(-c2[nH]c(C(C)(C)C)nc2C(=O)Nc2ccc(C)c(Nc3ccc4ncn(C)c(=O)c4c3)c2)cc1,96.3
CHEMBL605404,Cc1ccc(NC(=O)c2nc(-c3ccccc3)[nH]c2-c2ccccc2)cc1Nc1ccc2ncn(C)c(=O)c2c1,121.7
CHEMBL1076741,O=C(NC1CC1)c1ccc(Cl)c(Nc2nncc3c2cnn3-c2ccccc2Cl)c1,1.6
CHEMBL1087386,Cc1ccc(C(=O)NC2CC2)cc1Nc1nncc2c1cnn2-c1cccc(F)c1,4.6
CHEMBL1088440,O=C(NC1CC1)c1ccc(Cl)c(Nc2nncc3c2cnn3-c2cccc(F)c2)c1,5.0
CHEMBL1088441,O=C(NC1CC1)c1ccc(Cl)c(Nc2nncc3c2cnn3-c2ccc(F)cc2)c1,8.5
CHEMBL1088442,CCCNC(=O)c1ccc(C)c(Nc2nncc3c2cnn3-c2ccc(F)cc2F)c1,12.0
CHEMBL1088443,Cc1ccc(C(=O)NC2CC2)cc1Nc1nncc2c1cnn2-c1ccc(F)cc1F,3.0
CHEMBL1088031,O=C(NC1CC1)c1ccc(F)c(Nc2nncc3c2cnn3-c2ccc(F)cc2F)c1,43.0
CHEMBL1088032,O=C(NC1CC1)c1ccc(Cl)c(Nc2nncc3c2cnn3-c2ccc(F)cc2F)c1,3.3
CHEMBL1088166,Cc1ccc(C(=O)NC2CC2)cc1Oc1nncc2c1cnn2-c1ccc(F)cc1F,10.0
CHEMBL1088167,O=C(NC1CC1)c1ccc(Cl)c(Oc2nncc3c2cnn3-c2ccc(F)cc2F)c1,36.0
CHEMBL1081990,O=C(NC1CC1)c1ccc(Cl)c(Nc2nncc3c2cnn3-c2cc(F)ccc2F)c1,2.1
CHEMBL1081991,Cc1ccc(C(=O)NC2CC2)cc1Nc1nncc2c1cnn2-c1c(F)cccc1F,1.7
CHEMBL1082158,O=C(NC1CC1)c1ccc(Cl)c(Nc2nncc3c2cnn3-c2c(F)cccc2F)c1,1.4
CHEMBL1082159,Cc1ccc(C(=O)NC2CC2)cc1Oc1nncc2c1cnn2-c1c(F)cccc1F,3.0
CHEMBL1082182,Cc1ccc(C(=O)NC2CC2)cc1Nc1nnc(C)c2c1cnn2-c1ccc(F)cc1,4.1
CHEMBL1076560,Cc1nnc(Nc2cc(C(=O)NC3CC3)ccc2Cl)c2cnn(-c3ccc(F)cc3)c12,2.3
CHEMBL1082183,Cc1ccc(C(=O)NC2CC2)cc1Oc1nnc(C)c2c1cnn2-c1ccc(F)cc1,7.7
CHEMBL1080673,Cc1ccc(C(=O)NC2CC2)cc1Nc1nnc(C)c2c1cnn2-c1ccc(F)cc1F,2.7
CHEMBL1082205,Cc1c(F)cc(C(=O)NC2CC2)cc1Nc1nnc(C)c2c1cnn2-c1ccc(F)cc1F,10.0
CHEMBL1082206,Cc1nnc(Nc2cc(C(=O)NC3CC3)ccc2Cl)c2cnn(-c3ccc(F)cc3F)c12,1.6
CHEMBL1081037,Cc1ccc(C(=O)NC2CC2)cc1Oc1nnc(C)c2c1cnn2-c1ccc(F)cc1F,6.3
CHEMBL1081208,Cc1nnc(Nc2cc(C(=O)NC3CC3)ccc2Cl)c2cnn(-c3c(F)cccc3F)c12,1.7
CHEMBL1080994,Cc1c(Nc2c(C#N)cncc2/C=C/c2cccc(S(=O)(=O)N3CCN(C)CC3)c2)ccc2[nH]ccc12,50000.0
CHEMBL1080995,Cc1ncc(C#N)c(Nc2ccc3[nH]ccc3c2C)c1/C=C/c1cccc(S(=O)(=O)N2CCN(C)CC2)c1,50000.0
CHEMBL1091552,Fc1ccc(-c2n[nH]c(C3CCCNC3)c2-c2ccncc2)cc1,48.3
CHEMBL1091560,CN1CCCC(c2[nH]nc(-c3ccc(F)cc3)c2-c2ccncc2)C1,90.0
CHEMBL1091667,Fc1ccc(-c2n[nH]c(C3CCNCC3)c2-c2ccncc2)cc1,25.3
CHEMBL1091668,CN1CCC(c2[nH]nc(-c3ccc(F)cc3)c2-c2ccncc2)CC1,54.7
CHEMBL1092902,CN1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1,31.6
CHEMBL1092903,CN1CCC(c2[nH]nc(-c3cccc(Cl)c3)c2-c2ccncc2)CC1,39.2
CHEMBL1090511,CN1CCC(c2[nH]nc(-c3ccc(C(F)(F)F)cc3)c2-c2ccncc2)CC1,40.5
CHEMBL1090512,CN1CCC(c2[nH]nc(-c3cccc(C(F)(F)F)c3)c2-c2ccncc2)CC1,26.5
CHEMBL1090836,Cc1ccc(-c2n[nH]c(C3CCN(C)CC3)c2-c2ccncc2)cc1,99.6
CHEMBL1090837,Cc1cccc(-c2n[nH]c(C3CCN(C)CC3)c2-c2ccncc2)c1,67.3
CHEMBL1093456,OCCN1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1,41.0
CHEMBL1089197,COCCN1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1,70.0
CHEMBL1089198,COCCCN1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1,106.0
CHEMBL1089520,NS(=O)(=O)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1,14.0
CHEMBL1088897,CS(=O)(=O)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1,70.0
CHEMBL1092383,O=C(O)CN1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1,126.0
CHEMBL1091921,CC(=O)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1,68.0
CHEMBL1091922,O=C(CO)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1,111.0
CHEMBL1091923,COCC(=O)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1,71.0
CHEMBL1092246,CN(C)CC(=O)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1,80.0
CHEMBL1092722,CN1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,48.0
CHEMBL1093007,OCCN1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,35.0
CHEMBL1092906,CC(C)(CO)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,184.0
CHEMBL1092907,CC(C)(O)CN1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,88.0
CHEMBL1092001,Clc1ccc(-c2n[nH]c(C3CCN(C4CCOC4)CC3)c2-c2ccncn2)cc1,31.0
CHEMBL1092648,Clc1ccc(-c2n[nH]c(C3CCN(C4CCOCC4)CC3)c2-c2ccncn2)cc1,205.0
CHEMBL1089172,O[C@H]1CCC[C@@H]1N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,19.0
CHEMBL1093301,Clc1ccc(-c2n[nH]c(C3CCN(Cc4ccncc4)CC3)c2-c2ccncn2)cc1,47.0
CHEMBL1089173,CC(=O)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,152.0
CHEMBL1090173,O=C(CO)N1CCC(c2n[nH]c(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,110.0
CHEMBL1090174,COCC(=O)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,94.0
CHEMBL1091912,CN(C)C(=O)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,88.0
CHEMBL1088914,CS(=O)(=O)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,198.0
CHEMBL1092901,CC(=O)N1CCC(c2[nH]nc(-c3ccc(F)cc3)c2-c2ccncc2)CC1,82.0
CHEMBL199247,O=C(NCCCn1cnc(-c2ccc(F)cc2)c1-c1ccncc1)c1ccccc1,46.0
CHEMBL1094013,CCCNc1nccc(-c2c(-c3ccc(F)cc3)nc3n2[C@H](Cc2ccc(OC)cc2)CC3)n1,54.0
CHEMBL1092764,CN(C)CCCC(=O)Nc1cc(C(=O)O)cc(-c2n[nH]c3cc(Nc4ccccc4Cl)ccc23)c1,903.0
CHEMBL1092754,Cn1cc(/C=C2\Oc3cccc(O)c3C2=O)c2c(-c3ccc(C(=O)NCCO)cc3)ccnc21,50.0
CHEMBL1090089,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC(CCO)CCO)nc21,14.0
CHEMBL1088750,CC(C)Cn1ncc2cc(Oc3ccc(F)cc3F)c(C(=O)NCCN(C)C)cc21,4.5
CHEMBL1213078,CONC(=O)c1ccc(C)c(Nc2nc(NCC3CCCC(CN)C3)nc(NC(C)C(C)(C)C)n2)c1,2.0
CHEMBL1213079,CONC(=O)c1ccc(C)c(Nc2nc(NCC3CCCC(CN)C3)nc(NC3CCCCC3)n2)c1,2.0
CHEMBL1213107,CONC(=O)c1ccc(C)c(Nc2nc(NCc3cccc(C)c3)nc(NC(C)C(C)(C)C)n2)c1,15.0
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,100000.0
CHEMBL1213922,CNC(=O)c1cc(Oc2ccc(NC(=O)c3ccc(CN4CCN(C)CC4)cc3)cc2)ccn1,100000.0
CHEMBL1213923,CN1CCN(Cc2ccc(C(=O)Nc3ccc(OCCN4CCOCC4)c4ccccc34)cc2)CC1,100000.0
CHEMBL1213924,Cc1ccc(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,18.4
CHEMBL1213925,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)Nc1ccc(OCCN2CCOCC2)c2ccccc12,1.0
CHEMBL1213973,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(C)c(Nc3nccc(-c4cccnc4)n3)c2)cc1,189.3
CHEMBL1213974,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc(C)cc3)cc2)ccn1,1.0
CHEMBL1213975,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(CN4CCN(C)CC4)cc3)cc2)ccn1,100000.0
CHEMBL1213976,O=C(Nc1ccc(OCCN2CCOCC2)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,105.5
CHEMBL1242977,CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)c3cccc(C(F)(F)F)c3)cc2C)n1,8000.0
CHEMBL1254074,Cn1c(=O)c(Nc2ccc(F)cc2)cc2cnnc(-c3ccc(F)cc3F)c21,2.2
CHEMBL1254075,Cn1c(=O)c(Nc2ccc(F)cc2F)cc2cnnc(-c3ccc(F)cc3F)c21,0.9
CHEMBL1254167,Cn1c(=O)c(Nc2ccc(F)cn2)cc2cnnc(-c3ccc(F)cc3F)c21,328.0
CHEMBL1254168,Cn1c(=O)c(Nc2ncc(F)cc2F)cc2cnnc(-c3ccc(F)cc3F)c21,111.0
CHEMBL1253981,CN(c1ccc(F)cc1)c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,299.0
CHEMBL1253980,Cn1c(=O)c(Oc2ccc(F)cc2)cc2cnnc(-c3ccc(F)cc3F)c21,78.0
CHEMBL1253894,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnnc(-c3ccc(F)cc3F)c21,8.4
CHEMBL1253893,Cn1c(=O)c(Cc2ccc(F)cc2)cc2cnnc(-c3ccc(F)cc3F)c21,55.8
CHEMBL1253813,Cn1c(=O)c(Cc2ccc(F)cc2F)cc2cnnc(-c3ccc(F)cc3F)c21,6.1
CHEMBL1253812,Cc1ccc(C(=O)O)cc1-c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,1000.0
CHEMBL1255074,Cc1ccc(C(N)=O)cc1-c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,2.7
CHEMBL1255073,CNC(=O)c1ccc(C)c(-c2cc3cnnc(-c4ccc(F)cc4F)c3n(C)c2=O)c1,2.7
CHEMBL1254989,Cc1ccc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,2.7
CHEMBL1254988,Cc1ccc(C(=O)NC2(C)CC2)cc1-c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,3.1
CHEMBL1254901,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,1.4
CHEMBL1254900,Cn1c(=O)c(-c2cc(C(=O)NC3CC3)ccc2Cl)cc2cnnc(-c3ccc(F)cc3F)c21,2.6
CHEMBL1254572,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,14.5
CHEMBL1254647,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccccc3C)c2n(C)c1=O,2.7
CHEMBL1254648,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccccc3Cl)c2n(C)c1=O,2.1
CHEMBL1254731,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccccc3C(F)(F)F)c2n(C)c1=O,3.9
CHEMBL1254732,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccc(F)cc3C)c2n(C)c1=O,3.1
CHEMBL1254814,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccc(C(F)(F)F)cc3F)c2n(C)c1=O,2.9
CHEMBL1254815,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3cc(F)ccc3Cl)c2n(C)c1=O,1.6
CHEMBL1254181,CCNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)NCC)c(C)c23)c1,110.0
CHEMBL1254088,CCNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)N[C@@H](C)c4ccccc4)c(C)c23)c1,65.0
CHEMBL1254087,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC)ccc3C)c2c1C,397.0
CHEMBL1254267,CCCNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)NCCC)c(C)c23)c1,166.0
CHEMBL1254348,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC(C)C)ccc3C)c2c1C,259.0
CHEMBL1254349,CCCCNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)NCC)c(C)c23)c1,1000.0
CHEMBL1254427,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NCCOC)ccc3C)c2c1C,1000.0
CHEMBL1254428,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,18.0
CHEMBL1254503,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CCC4)ccc3C)c2c1C,222.0
CHEMBL1254504,CNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,24.0
CHEMBL1230065,CCCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,13.0
CHEMBL1254583,CCCCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,10.0
CHEMBL1254661,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)N[C@@H](C)c3ccccc3)c(C)c12,12.0
CHEMBL1254662,CC[C@H](C)NC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,27.0
CHEMBL1254744,COCCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,31.0
CHEMBL1254745,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)N[C@@H](CO)c3ccccc3)c(C)c12,41.0
CHEMBL1254830,Cc1ccc(C(=O)Nc2ccccc2)cc1Nc1ncnn2cc(C(=O)N[C@@H](C)c3ccccc3)c(C)c12,50.0
CHEMBL1254831,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)Nc4nccs4)ccc3C)c2c1C,72.0
CHEMBL1254916,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)Nc4ncc(C)s4)ccc3C)c2c1C,1000.0
CHEMBL1254917,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)Nc4ncco4)ccc3C)c2c1C,35.0
CHEMBL1255004,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)Nc4ccon4)ccc3C)c2c1C,7.1
CHEMBL1230070,CCCNC(=O)c1cn2ncnc(Nc3cc(C(=O)Nc4ccon4)ccc3C)c2c1C,3.9
CHEMBL1257952,CCCNc1ncc(-c2cc(-c3ccccc3F)nc(N)n2)s1,225.0
CHEMBL1257953,CCCNc1ncc(-c2cc(-c3ccccc3F)nc(C)n2)s1,520.0
CHEMBL1257954,CCCNc1ncc(-c2cc(-c3ccccc3F)nc(C3CC3)n2)s1,1000.0
CHEMBL1258064,CCCNc1ncc(-c2ccnc(-c3ccccc3F)n2)s1,30000.0
CHEMBL1255811,CCCNc1ncc(-c2ccnc(C3CC3)n2)s1,1000.0
CHEMBL1258065,CCCNc1ncc(-c2ccnc(-c3ccccn3)n2)s1,314.0
CHEMBL1258066,CCCNc1ncc(-c2cc(-c3ccc(F)cc3)nc(-c3ccccn3)n2)s1,52.0
CHEMBL1258181,CCCNc1ncc(-c2cc(-c3ccccc3F)nc(-c3ccccn3)n2)s1,52.0
CHEMBL1258182,CCCNc1ncc(-c2cc(-c3ccccc3Cl)nc(-c3ccccn3)n2)s1,22.0
CHEMBL1258294,CCCNc1ncc(-c2cc(-c3ccccc3OCC)nc(-c3ccccn3)n2)s1,859.0
CHEMBL1258295,CCCNc1ncc(-c2cc(-c3ccc(F)cc3Cl)nc(-c3ccccn3)n2)s1,42.0
CHEMBL1258406,CCCNc1ncc(-c2cc(-c3ccc(OCC)cc3Cl)nc(-c3ccccn3)n2)s1,3940.0
CHEMBL1258407,Nc1ncc(-c2cc(-c3ccccc3Cl)nc(-c3ccccn3)n2)s1,114.0
CHEMBL1258514,CCNc1ncc(-c2cc(-c3ccccc3Cl)nc(-c3ccccn3)n2)s1,17.0
CHEMBL1258515,Clc1ccccc1-c1cc(-c2cnc(NC3CC3)s2)nc(-c2ccccn2)n1,17.0
CHEMBL1258632,Clc1ccccc1-c1cc(-c2cnc(NC3CCC3)s2)nc(-c2ccccn2)n1,16.0
CHEMBL1258633,CC(C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(-c3ccccn3)n2)s1,4.0
CHEMBL1258741,CC[C@H](C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(-c3ccccn3)n2)s1,8.0
CHEMBL1258742,CC[C@@H](C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(-c3ccccn3)n2)s1,5.0
CHEMBL1258861,CC(C)Nc1ncc(-c2cc(-c3ccccc3Cl)ncn2)s1,46.0
CHEMBL1258862,CC(C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(N)n2)s1,16.0
CHEMBL1258863,CC(C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(N(C)C)n2)s1,573.0
CHEMBL1258976,CC(C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(NCCN(C)C)n2)s1,5.0
CHEMBL1258977,CC(C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(NCCO)n2)s1,8.0
CHEMBL1257244,CC(C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(NCC(O)CO)n2)s1,6.0
CHEMBL1257245,CNC(=O)NCc1ccccc1-c1cc(-c2cnc(NC(C)C)s2)nc(NCCN(C)C)n1,2.0
CHEMBL1230171,CCNC(=O)NCc1ccccc1-c1cc(-c2cnc(NC(C)C)s2)nc(NCCN(C)C)n1,7.0
