molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL408070,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,10.0,active
CHEMBL272902,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(N)nc1,87.0,active
CHEMBL410456,NC(=O)c1ccc(-c2nc(-c3ccc4c(c3)OCCO4)c(-c3ccccn3)[nH]2)cc1,12000.0,inactive
CHEMBL111364,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)c3ccccc3)c2)[nH]1,380.0,active
CHEMBL186526,Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1,2000.0,intermediate
CHEMBL278041,Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,50.0,active
CHEMBL406971,O=c1c2ccc(Br)cc2c(-c2ccccc2)c(CO)n1CC1CCCCC1,1100.0,intermediate
CHEMBL409429,COC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1CCCc1ccccc1,1100.0,intermediate
CHEMBL258457,COC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1CCc1ccccc1,1100.0,intermediate
CHEMBL258676,COC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1Cc1ccccc1,1100.0,intermediate
CHEMBL259934,COC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1CC1CCCCC1,1100.0,intermediate
CHEMBL259544,O=C(O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1CC1CCCCC1,1100.0,intermediate
CHEMBL259060,COC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1Cc1ccc(S(C)(=O)=O)cc1,11000.0,inactive
CHEMBL261021,CNC(=O)c1ccc(C)c(Nc2nc(N)nc3c2cnn3-c2ccccc2)c1,3.0,active
CHEMBL258974,CCn1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4c3cnn4-c3ccccc3)c2)n1,8.0,active
CHEMBL410136,Cc1ccc(C(=O)Nc2cc[nH]n2)cc1Nc1ncnc2c1cnn2-c1ccccc1,3.0,active
CHEMBL259922,Cc1ccc(C(=O)Nc2ccon2)cc1Nc1ncnc2c1cnn2-c1ccccc1,5.0,active
CHEMBL410667,CCCCNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccccc2)c1,21.0,active
CHEMBL261235,Cc1ccc(C(=O)Nc2cccnc2)cc1Nc1ncnc2c1cnn2-c1ccccc1,240.0,active
CHEMBL260383,Cc1ccc(C(=O)NCc2ccccc2)cc1Nc1ncnc2c1cnn2-c1ccccc1,184.0,active
CHEMBL259007,CONC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccccc2)c1,4.0,active
CHEMBL439267,Cc1ccc(C(N)=O)cc1Nc1ncnc2c1cnn2-c1ccccc1,7.0,active
CHEMBL259212,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccc(F)cc2)c1,9.0,active
CHEMBL409328,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2c(C)cc(C)cc2C)c1,24.0,active
CHEMBL260134,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2c(Cl)cccc2Cl)c1,6.0,active
CHEMBL409329,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccccc2F)c1,9.0,active
CHEMBL258653,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccccn2)c1,67.0,active
CHEMBL440406,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3Cc2ccccc2)c1,13.0,active
CHEMBL407046,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3C(C)(C)C)c1,13.0,active
CHEMBL407047,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3C)c1,253.0,active
CHEMBL258851,CNC(=O)c1ccc(C)c(Nc2nc(N3CCCC3)nc3c2cnn3-c2ccccc2)c1,12.0,active
CHEMBL429863,CNC(=O)c1ccc(C)c(Nc2nc(OCCN3CCCC3)nc3c2cnn3-c2ccccc2)c1,6.0,active
CHEMBL409916,CNC(=O)c1ccc(C)c(Nc2nc(NCCN3CCCC3)nc3c2cnn3-c2ccccc2)c1,4.0,active
CHEMBL261075,CNC(=O)c1ccc(C)c(Nc2nc(C)nc3c2cnn3-c2ccccc2)c1,18.0,active
CHEMBL412265,CNC(=O)c1ccc(C)c(Nc2nc(OC)nc3c2cnn3-c2ccccc2)c1,11.0,active
CHEMBL410668,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccccc2)c1,10.0,active
CHEMBL265710,CNC(=O)c1ccc(C)c(Nc2nc(N3CCCN(C)CC3)nc3c2cnn3-c2ccccc2)c1,8.0,active
CHEMBL260807,CNC(=O)c1ccc(C)c(Nc2nc(N(C)CCC#N)nc3c2cnn3-c2ccccc2)c1,5.0,active
CHEMBL412281,CNC(=O)c1ccc(C)c(Nc2nc(NC)nc3c2cnn3-c2ccccc2)c1,14.0,active
CHEMBL262097,Cc1ccc(NC(=O)c2cc(F)cc(N3CCOCC3)c2)cc1Nc1ncnn2ccc(C)c12,27.0,active
CHEMBL262095,COC[C@H](C)NC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4ccc(C#N)cc4)ccc3C)c2c1C,16.0,active
CHEMBL260411,COC[C@H](C)NC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4cc(F)cc(N5CCOCC5)c4)ccc3C)c2c1C,2.0,active
CHEMBL409116,COC[C@H](C)NC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4cccc(N5CCOCC5)c4)ccc3C)c2c1C,12.0,active
CHEMBL261061,CCNC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4ccc(C#N)cc4)ccc3C)c2c1C,23.0,active
CHEMBL262608,CCNC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4ccnc(N5CCOCC5)c4)ccc3C)c2c1C,2.0,active
CHEMBL262866,CCNC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4cccc(N5CCCC5=O)c4)ccc3C)c2c1C,16.0,active
CHEMBL262867,CCNC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4cccc(-n5ccnc5)c4)ccc3C)c2c1C,7.0,active
CHEMBL409545,CCNC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4cccc(-n5cccn5)c4)ccc3C)c2c1C,123.0,active
CHEMBL258747,CCNC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4cccc(N5CCN(C)CC5)c4)ccc3C)c2c1C,924.0,active
CHEMBL411257,Cc1ccc(NC(=O)c2ccncc2)cc1Nc1ncnn2cc(C(=O)N[C@@H](C)c3ccccc3)c(C)c12,14.0,active
CHEMBL259597,Cc1ccc(NC(=O)c2c(Cl)cccc2Cl)cc1Nc1ncnn2cc(C(=O)N[C@@H](C)c3ccccc3)c(C)c12,1000.0,active
CHEMBL262625,Cc1ccc(NC(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1Nc1ncnn2cc(C(=O)N[C@@H](C)c3ccccc3)c(C)c12,1000.0,active
CHEMBL265956,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1ncnn2cc(C(=O)N[C@@H](C)c3ccccc3)c(C)c12,32.0,active
CHEMBL262624,Cc1ccc(C(=O)Nc2ccc(C)c(Nc3ncnn4cc(C(=O)N[C@@H](C)c5ccccc5)c(C)c34)c2)cc1,13.0,active
CHEMBL264697,Cc1cccc(C(=O)Nc2ccc(C)c(Nc3ncnn4cc(C(=O)N[C@@H](C)c5ccccc5)c(C)c34)c2)c1,94.0,active
CHEMBL261285,Cc1ccc(NC(=O)c2ccccc2)cc1Nc1ncnn2cc(C(=O)N[C@@H](C)c3ccccc3)c(C)c12,19.0,active
CHEMBL258794,Cc1ccc(NC(=O)c2cc(F)cc(N3CCOCC3)c2)cc1Nc1ncnn2cc(C(=O)NCCN(C)C)c(C)c12,10.0,active
CHEMBL260759,Cc1ccc(NC(=O)c2cc(F)cc(N3CCOCC3)c2)cc1Nc1ncnn2cc(C(=O)N(C)C)c(C)c12,63.0,active
CHEMBL445574,Cc1ccc(NC(=O)c2cc(F)cc(N3CCOCC3)c2)cc1Nc1ncnn2cc(C(=O)N[C@H](C)c3ccccc3)c(C)c12,23.0,active
CHEMBL261755,Cc1ccc(NC(=O)c2cc(F)cc(N3CCOCC3)c2)cc1Nc1ncnn2cc(C(=O)NC(C)C)c(C)c12,5.0,active
CHEMBL442462,CCCNC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4cc(F)cc(N5CCOCC5)c4)ccc3C)c2c1C,5.0,active
CHEMBL261005,CNC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4cc(F)cc(N5CCOCC5)c4)ccc3C)c2c1C,4.0,active
CHEMBL261006,Cc1ccc(NC(=O)c2cc(F)cc(N3CCOCC3)c2)cc1Nc1ncnn2cc(C(N)=O)c(C)c12,3.0,active
CHEMBL261007,Cc1ccc(NC(=O)c2cc(F)cc(N3CCOCC3)c2)cc1Nc1ncnn2cc(C(=O)O)c(C)c12,1.0,active
CHEMBL260447,CCOC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4cc(F)cc(N5CCOCC5)c4)ccc3C)c2c1C,2.0,active
CHEMBL303144,C[C@H](Nc1cc(-c2c(-c3cccc(C(F)(F)F)c3)nc(C3CCNCC3)n2C)ccn1)c1ccccc1,0.1,active
CHEMBL88925,Fc1ccc(-c2cc(-c3ccc(Cl)cc3)oc2-c2ccncc2)cc1,530.0,active
CHEMBL155687,C[S+]([O-])c1ccc(-c2cc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,670.0,active
CHEMBL494072,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2nc(NCCN3CCOCC3)ncc2c1,2.4,active
CHEMBL492265,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(-c3ccccc3C)nncc2c1,0.8,active
CHEMBL495330,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(-c3ccccc3)nncc2c1,2.0,active
CHEMBL493708,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(O[C@H](C)C(F)(F)F)nncc2c1,0.8,active
CHEMBL493671,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(O[C@@H](C)C(F)(F)F)nncc2c1,1.0,active
CHEMBL493670,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(OC(C)C)nncc2c1,0.6,active
CHEMBL494470,O=C(NC1CC1)c1cccc(-c2ccc3c(N4CCOCC4)nncc3c2)c1,182.0,active
CHEMBL494469,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(N3CCOC[C@@H]3C)nncc2c1,1.1,active
CHEMBL494272,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(N3CCOCC3)nncc2c1,1.2,active
CHEMBL494270,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(NCCN3CCOCC3)nncc2c1,1.9,active
CHEMBL492266,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(OC(C)C)cncc2c1,0.6,active
CHEMBL460989,COc1ccc2c(c1)CCc1c-2c2c(c3c4ccccc4n(CCO)c13)CNC2=O,10000.0,inactive
CHEMBL460990,CC(C)Oc1ccc2c(c1)CCc1c-2c2c(c3c4ccccc4n(CCO)c13)CNC2=O,10000.0,inactive
CHEMBL460702,CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1,2000.0,intermediate
CHEMBL523586,NC[C@H](Cc1cccc(F)c1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,25000.0,inactive
CHEMBL203567,Nc1c(C(=O)c2cccc(OC[C@@H](O)CO)c2)cnn1-c1ccc(F)cc1,250.0,active
CHEMBL507714,COc1cc(N2CCC(N3CCN(S(C)(=O)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,440.0,active
CHEMBL448929,CCc1cc(Nc2nccc(-c3c(-c4cccc(C(=O)Nc5c(F)cccc5F)c4)nc4ccccn34)n2)c(OC)cc1N1CCC(N2CCN(S(C)(=O)=O)CC2)CC1,1800.0,intermediate
CHEMBL466397,CCc1cc(Nc2nccc(-c3c(-c4ccc(OC)c(C(=O)Nc5c(F)cccc5F)c4)nc4ccccn34)n2)c(OC)cc1N1CCC(N2CCN(S(C)(=O)=O)CC2)CC1,11000.0,inactive
CHEMBL453438,O=C(Nc1c(F)cccc1F)c1cccc(-c2nc3ccccn3c2-c2ccnc(Nc3ccc(N4CCC(N5CCCCC5)CC4)cc3)n2)c1,9.0,active
CHEMBL506862,COc1cc(N2CCC(N3CCCCC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,130.0,active
CHEMBL514499,COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=O)s3)c2cc1OC,15000.0,inactive
CHEMBL482969,COc1ccc(C(C)(C)C)cc1NC(=O)Nc1cccc2ccccc12,3900.0,intermediate
CHEMBL242005,COc1c(NC(=O)c2cc3ccccc3s2)cc(C(C)(C)C)cc1NS(C)(=O)=O,2700.0,intermediate
CHEMBL519511,COc1ccc(C(C)(C)C)cc1NC(=O)c1cc2ccccc2s1,10000.0,inactive
CHEMBL390254,COc1c(NC(=O)c2cc3ccccc3o2)cc(C(C)(C)C)cc1NS(C)(=O)=O,4100.0,intermediate
CHEMBL484405,COc1ccc(C(C)(C)C)cc1NC(=O)c1cc2ccccc2o1,10000.0,inactive
CHEMBL245230,COc1c(NC(=O)Nc2cccc3ccccc23)cc(C(C)(C)C)cc1NS(C)(=O)=O,79.0,active
CHEMBL103667,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,47.0,active
CHEMBL477583,Cc1ccc(NC(=O)c2ccoc2)cc1-c1ccc(C(=O)NCC2CC2)cc1,16.0,active
CHEMBL476351,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1-c1ccc(C(=O)NCC2CC2)cc1,6.0,active
CHEMBL476141,Cc1ccc(NC(=O)c2ccnc(N3CCCCC3)c2)cc1-c1ccc(C(=O)NCC2CC2)cc1,2.0,active
CHEMBL478649,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,18.0,active
CHEMBL477817,Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(=O)N4CCCC4)cc23)ccc2[nH]ccc12,50000.0,inactive
CHEMBL273158,Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)NCC4CC4)cc3)c2)o1,3000.0,intermediate
CHEMBL478838,CN(C)c1ccc(NC(=O)c2ccoc2)cc1-c1ccc(C(=O)NCC2CC2)cc1,16000.0,inactive
CHEMBL478837,COc1ccc(NC(=O)c2ccoc2)cc1-c1ccc(C(=O)NCC2CC2)cc1,16000.0,inactive
CHEMBL478626,O=C(NCC1CC1)c1ccc(-c2cc(NC(=O)c3ccoc3)ccc2Cl)cc1,63.0,active
CHEMBL516287,O=C(NCC1CC1)c1ccc(-c2cccc(NC(=O)c3ccoc3)c2)cc1,5900.0,intermediate
CHEMBL479245,O=C(NCC1CC1)c1ccc(-c2cc(C(=O)NC3CC3)ccc2F)cc1,2900.0,intermediate
CHEMBL479244,COc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,3300.0,intermediate
CHEMBL479039,O=C(NCC1CC1)c1ccc(-c2cc(C(=O)NC3CC3)ccc2Cl)cc1,160.0,active
CHEMBL479038,O=C(NCC1CC1)c1ccc(-c2cccc(C(=O)NC3CC3)c2)cc1,16000.0,inactive
CHEMBL477558,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCCCN(C)C)cc1,230.0,active
CHEMBL477557,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCCCN2CCOCC2)cc1,650.0,active
CHEMBL477348,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCCCO)cc1,270.0,active
CHEMBL517205,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NN)cc1,610.0,active
CHEMBL516127,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCc2ccc(N3CCN(C)CC3)cc2)cc1,21.0,active
CHEMBL479028,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCc2cccc(NS(C)(=O)=O)c2)cc1,10.0,active
CHEMBL517671,COc1cccc(CNC(=O)c2ccc(-c3cc(C(=O)NC4CC4)ccc3C)cc2)c1,23.0,active
CHEMBL478819,COc1ccc(NC(=O)c2ccc(-c3cc(C(=O)NC4CC4)ccc3C)cc2)cc1,42.0,active
CHEMBL476507,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)Nc2cccc(C#N)c2)cc1,33.0,active
CHEMBL476543,Cc1ccc(NC(=O)c2ccno2)cc1-c1ccc(C(=O)NCC2CC2)cc1,40.0,active
CHEMBL476542,Cc1ccc(NC(=O)c2ccsc2)cc1-c1ccc(C(=O)NCC2CC2)cc1,34.0,active
CHEMBL477791,Cc1ccc(NC(=O)c2cccs2)cc1-c1ccc(C(=O)NCC2CC2)cc1,200.0,active
CHEMBL477582,Cc1ccc(NC(=O)c2ccco2)cc1-c1ccc(C(=O)NCC2CC2)cc1,160.0,active
CHEMBL478421,Cc1ccc(NC(=O)c2ccccc2)cc1-c1ccc(C(=O)NCC2CC2)cc1,76.0,active
CHEMBL478420,Cc1ccc(NC(=O)C2CCCCC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,12000.0,inactive
CHEMBL479258,Cc1ccc(NC(=O)C2CCCC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,7000.0,intermediate
CHEMBL479257,Cc1ccc(NC(=O)CC(C)C)cc1-c1ccc(C(=O)NCC2CC2)cc1,2100.0,intermediate
CHEMBL516908,Cc1ccc(NC(=O)CC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,450.0,active
CHEMBL476534,Cc1ccc(NC(=O)C2CCC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,1700.0,intermediate
CHEMBL476533,CCCC(=O)Nc1ccc(C)c(-c2ccc(C(=O)NCC3CC3)cc2)c1,240.0,active
CHEMBL476532,Cc1ccc(NC(=O)C2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,2300.0,intermediate
CHEMBL517666,CCC(=O)Nc1ccc(C)c(-c2ccc(C(=O)NCC3CC3)cc2)c1,1100.0,intermediate
CHEMBL477997,CC(=O)Nc1ccc(C)c(-c2ccc(C(=O)NCC3CC3)cc2)c1,4000.0,intermediate
CHEMBL478650,Cc1ccc(C(=O)Nc2nncs2)cc1-c1ccc(C(=O)NCC2CC2)cc1,150.0,active
CHEMBL478614,Cc1ccc(C(=O)Nc2nccs2)cc1-c1ccc(C(=O)NCC2CC2)cc1,86.0,active
CHEMBL516264,Cc1ccc(C(=O)Nc2ccccc2)cc1-c1ccc(C(=O)NCC2CC2)cc1,460.0,active
CHEMBL517507,Cc1ccc(C(=O)NC2CCC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,850.0,active
CHEMBL477979,Cc1ccc(C(=O)NC(C)C)cc1-c1ccc(C(=O)NCC2CC2)cc1,2500.0,intermediate
CHEMBL477978,Cc1ccc(C(=O)NC2CCCCC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,8800.0,intermediate
CHEMBL477977,Cc1ccc(C(=O)NC2CCCC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,2700.0,intermediate
CHEMBL517346,Cc1ccc(C(=O)NCC(C)C)cc1-c1ccc(C(=O)NCC2CC2)cc1,11000.0,inactive
CHEMBL476978,Cc1ccc(C(=O)NCC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,550.0,active
CHEMBL476770,CCCNC(=O)c1ccc(C)c(-c2ccc(C(=O)NCC3CC3)cc2)c1,970.0,active
CHEMBL476768,CCNC(=O)c1ccc(C)c(-c2ccc(C(=O)NCC3CC3)cc2)c1,610.0,active
CHEMBL512255,COc1ccc(C(=O)NN2CCOCC2)cc1-c1n[nH]c2nc(Nc3ccc(F)cc3F)ccc12,0.7,active
CHEMBL221959,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,10000.0,inactive
CHEMBL561314,Nc1c(C(=O)c2ccccc2)cc[n+]([O-])c1-c1ccccc1,967.0,active
CHEMBL562178,Nc1c(C(=O)c2ccccc2)cc[n+]([O-])c1-c1ccccc1Cl,174.0,active
CHEMBL551512,Cc1ccccc1-c1c(N)c(C(=O)c2ccccc2)cc[n+]1[O-],411.0,active
CHEMBL550555,Nc1c(C(=O)c2ccccc2)cc[n+]([O-])c1-c1ccc(Cl)cc1,2530.0,intermediate
CHEMBL569143,Nc1c(C(=O)c2ccccc2Cl)cc[n+]([O-])c1-c1ccccc1Cl,24.0,active
CHEMBL563249,COc1ccccc1C(=O)c1cc[n+]([O-])c(-c2ccccc2Cl)c1N,149.0,active
CHEMBL563749,Nc1c(C(=O)c2ccccc2C(F)(F)F)cc[n+]([O-])c1-c1ccccc1Cl,1655.0,intermediate
CHEMBL559391,Nc1c(C(=O)c2ccc(F)cc2F)cc[n+]([O-])c1-c1ccccc1Cl,39.0,active
CHEMBL539988,Nc1c(C(=O)c2ccc(F)cc2F)cc[n+]([O-])c1-c1cccc(Cl)c1,228.0,active
CHEMBL550561,Nc1c(C(=O)c2ccc(F)cc2F)cc[n+]([O-])c1-c1ccc(Cl)cc1,802.0,active
CHEMBL551716,COc1ccccc1-c1c(N)c(C(=O)c2ccc(F)cc2F)cc[n+]1[O-],23.0,active
CHEMBL551717,Cc1ccccc1-c1c(N)c(C(=O)c2ccc(F)cc2F)cc[n+]1[O-],21.0,active
CHEMBL549424,CC(C)c1ccccc1-c1c(N)c(C(=O)c2ccc(F)cc2F)cc[n+]1[O-],208.0,active
CHEMBL559783,Nc1c(C(=O)c2ccc(F)cc2F)cc[n+]([O-])c1-c1c(Cl)cccc1Cl,9.0,active
CHEMBL550566,Nc1c(C(=O)c2ccc(F)cc2F)cc[n+]([O-])c1-c1c(F)cccc1F,17.0,active
CHEMBL554485,Cc1cccc(C)c1-c1c(N)c(C(=O)c2ccc(F)cc2F)cc[n+]1[O-],17.0,active
CHEMBL552113,COc1cccc(OC)c1-c1c(N)c(C(=O)c2ccc(F)cc2F)cc[n+]1[O-],15.0,active
CHEMBL557912,COc1cccc(-c2c(N)c(C(=O)c3ccc(F)cc3F)cc[n+]2[O-])c1OC,37.0,active
CHEMBL552375,Nc1c(C(=O)c2ccc(F)cc2F)cc[n+]([O-])c1-c1cccc2c1OCO2,24.0,active
CHEMBL549629,Nc1c(C(=O)c2ccc(F)cc2F)cc[n+]([O-])c1-c1ccc(F)cc1F,126.0,active
CHEMBL549630,Cc1cc(Cl)ccc1-c1c(N)c(C(=O)c2ccc(F)cc2F)cc[n+]1[O-],38.0,active
CHEMBL551189,COc1cc(F)c(-c2c(N)c(C(=O)c3ccc(F)cc3F)cc[n+]2[O-])c(F)c1,5.0,active
CHEMBL552164,Cc1cc(O)ccc1-c1c(N)c(C(=O)c2ccc(F)cc2F)cc[n+]1[O-],8.0,active
CHEMBL563235,Cc1cc(C(=O)O)ccc1-c1c(N)c(C(=O)c2ccc(F)cc2F)cc[n+]1[O-],491.0,active
CHEMBL562451,Cc1cc(OCCN2CCOCC2)ccc1-c1c(N)c(C(=O)c2ccc(F)cc2F)cc[n+]1[O-],14.0,active
CHEMBL559462,Cc1cc(C(=O)NCCN2CCOCC2)ccc1-c1c(N)c(C(=O)c2ccc(F)cc2F)cc[n+]1[O-],42.0,active
CHEMBL550701,COCCOc1ccc(-c2c(N)c(C(=O)c3ccc(F)cc3F)cc[n+]2[O-])c(C)c1,20.0,active
CHEMBL564731,COCCNC(=O)c1ccc(-c2c(N)c(C(=O)c3ccc(F)cc3F)cc[n+]2[O-])c(C)c1,70.0,active
CHEMBL564912,O=C1CCc2c(-c3ccc(F)cc3F)cc(C3CCNCC3)cc2N1c1c(Cl)cccc1Cl,0.74,active
CHEMBL556212,Cn1c(=O)cc(NC2CCOCC2)c2cnn(-c3cccc(F)c3)c21,1000.0,active
CHEMBL550596,Cn1c(=O)cc(Nc2ccc(F)cc2)c2cnn(-c3c(F)cccc3F)c21,1000.0,active
CHEMBL562736,Cn1c(=O)cc(Nc2ccc(F)cc2F)c2cnn(-c3ccc(F)cc3F)c21,1000.0,active
CHEMBL563091,Cc1ccncc1Nc1cc(=O)n(C)c2c1cnn2-c1cc(F)ccc1F,444.0,active
CHEMBL552271,Cc1ccc(C(N)=O)cc1Nc1cc(=O)n(C)c2c1cnn2-c1ccc(F)cc1F,2.6,active
CHEMBL550798,Cc1ccc(C(N)=O)cc1Nc1cc(=O)n(C)c2c1cnn2-c1cc(F)ccc1F,3.7,active
CHEMBL563097,CONC(=O)c1ccc(C)c(Nc2cc(=O)n(C)c3c2cnn3-c2ccc(F)cc2F)c1,1.1,active
CHEMBL559401,Cc1ccc(C(=O)NC2CC2)cc1Nc1cc(=O)n(C)c2c1cnn2-c1ccc(F)cc1F,3.2,active
CHEMBL557515,Cc1ccc(C(=O)NC(C)(C)C)cc1Nc1cc(=O)n(C)c2c1cnn2-c1ccc(F)cc1F,269.0,active
CHEMBL563326,Cc1ccc(C(=O)O)cc1Nc1cc(=O)n(C)c2c1cnn2-c1ccc(F)cc1F,1000.0,active
CHEMBL559403,Cc1ccc(C(=O)NC2CC2)cc1Nc1cc(=O)n(C)c2c1cnn2-c1cccc(F)c1,3.3,active
CHEMBL564121,Cc1ccc(C(=O)NC2CC2)cc1Oc1cc(=O)n(C)c2c1cnn2-c1cccc(F)c1,8.5,active
CHEMBL561932,Cn1c(=O)cc(Nc2cc(C(=O)NC3CC3)ccc2Cl)c2cnn(-c3ccc(F)cc3)c21,1.5,active
CHEMBL559597,CCn1c(=O)cc(Nc2cc(C(=O)NC3CC3)ccc2C)c2cnn(-c3ccc(F)cc3)c21,4.0,active
CHEMBL562527,CCn1c(=O)cc(Nc2cc(C(=O)NC3CC3)ccc2Cl)c2cnn(-c3ccc(F)cc3)c21,1.2,active
CHEMBL562528,CCn1c(=O)cc(Oc2cc(C(=O)NC3CC3)ccc2C)c2cnn(-c3ccc(F)cc3)c21,4.0,active
CHEMBL558448,Cn1c(=O)cc(Nc2cc(C(=O)NC3CC3)ccc2Cl)c2cnn(-c3ccc(F)cc3F)c21,1.0,active
CHEMBL550519,CCn1c(=O)cc(Nc2cc(C(=O)NC3CC3)ccc2Cl)c2cnn(-c3ccc(F)cc3F)c21,1.1,active
CHEMBL559935,Cn1c(=O)cc(Nc2cc(C(=O)NC3CC3)ccc2F)c2cnn(-c3ccc(F)cc3F)c21,13.0,active
CHEMBL563284,Cc1ccc(C(=O)NC2CC2)cc1Oc1cc(=O)n(C)c2c1cnn2-c1ccc(F)cc1F,7.8,active
CHEMBL563941,Cc1ccc(C(=O)NC2CC2)cc1Nc1cc(=O)n(C)c2c1cnn2-c1cc(F)ccc1F,2.9,active
CHEMBL560390,Cn1c(=O)cc(Nc2cc(C(=O)NC3CC3)ccc2Cl)c2cnn(-c3cc(F)ccc3F)c21,1.1,active
CHEMBL561468,Cc1ccc(C(=O)NC2CC2)cc1Oc1cc(=O)n(C)c2c1cnn2-c1cc(F)ccc1F,6.1,active
