,molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
1105,CHEMBL591276,Cc1ccc(-c2[nH]c(C(C)(C)C)nc2C(=O)Nc2ccc(C)c(Nc3ccc4ncn(C)c(=O)c4c3)c2)cc1,active,96.3
1106,CHEMBL605404,Cc1ccc(NC(=O)c2nc(-c3ccccc3)[nH]c2-c2ccccc2)cc1Nc1ccc2ncn(C)c(=O)c2c1,active,121.7
1107,CHEMBL1076741,O=C(NC1CC1)c1ccc(Cl)c(Nc2nncc3c2cnn3-c2ccccc2Cl)c1,active,1.6
1108,CHEMBL1087386,Cc1ccc(C(=O)NC2CC2)cc1Nc1nncc2c1cnn2-c1cccc(F)c1,active,4.6
1109,CHEMBL1088440,O=C(NC1CC1)c1ccc(Cl)c(Nc2nncc3c2cnn3-c2cccc(F)c2)c1,active,5.0
1110,CHEMBL1088441,O=C(NC1CC1)c1ccc(Cl)c(Nc2nncc3c2cnn3-c2ccc(F)cc2)c1,active,8.5
1111,CHEMBL1088442,CCCNC(=O)c1ccc(C)c(Nc2nncc3c2cnn3-c2ccc(F)cc2F)c1,active,12.0
1112,CHEMBL1088443,Cc1ccc(C(=O)NC2CC2)cc1Nc1nncc2c1cnn2-c1ccc(F)cc1F,active,3.0
1113,CHEMBL1088031,O=C(NC1CC1)c1ccc(F)c(Nc2nncc3c2cnn3-c2ccc(F)cc2F)c1,active,43.0
1114,CHEMBL1088032,O=C(NC1CC1)c1ccc(Cl)c(Nc2nncc3c2cnn3-c2ccc(F)cc2F)c1,active,3.3
1115,CHEMBL1088166,Cc1ccc(C(=O)NC2CC2)cc1Oc1nncc2c1cnn2-c1ccc(F)cc1F,active,10.0
1116,CHEMBL1088167,O=C(NC1CC1)c1ccc(Cl)c(Oc2nncc3c2cnn3-c2ccc(F)cc2F)c1,active,36.0
1117,CHEMBL1081990,O=C(NC1CC1)c1ccc(Cl)c(Nc2nncc3c2cnn3-c2cc(F)ccc2F)c1,active,2.1
1118,CHEMBL1081991,Cc1ccc(C(=O)NC2CC2)cc1Nc1nncc2c1cnn2-c1c(F)cccc1F,active,1.7
1119,CHEMBL1082158,O=C(NC1CC1)c1ccc(Cl)c(Nc2nncc3c2cnn3-c2c(F)cccc2F)c1,active,1.4
1120,CHEMBL1082159,Cc1ccc(C(=O)NC2CC2)cc1Oc1nncc2c1cnn2-c1c(F)cccc1F,active,3.0
1121,CHEMBL1082182,Cc1ccc(C(=O)NC2CC2)cc1Nc1nnc(C)c2c1cnn2-c1ccc(F)cc1,active,4.1
1122,CHEMBL1076560,Cc1nnc(Nc2cc(C(=O)NC3CC3)ccc2Cl)c2cnn(-c3ccc(F)cc3)c12,active,2.3
1123,CHEMBL1082183,Cc1ccc(C(=O)NC2CC2)cc1Oc1nnc(C)c2c1cnn2-c1ccc(F)cc1,active,7.7
1124,CHEMBL1080673,Cc1ccc(C(=O)NC2CC2)cc1Nc1nnc(C)c2c1cnn2-c1ccc(F)cc1F,active,2.7
1125,CHEMBL1082205,Cc1c(F)cc(C(=O)NC2CC2)cc1Nc1nnc(C)c2c1cnn2-c1ccc(F)cc1F,active,10.0
1126,CHEMBL1082206,Cc1nnc(Nc2cc(C(=O)NC3CC3)ccc2Cl)c2cnn(-c3ccc(F)cc3F)c12,active,1.6
1127,CHEMBL1081037,Cc1ccc(C(=O)NC2CC2)cc1Oc1nnc(C)c2c1cnn2-c1ccc(F)cc1F,active,6.3
1128,CHEMBL1081208,Cc1nnc(Nc2cc(C(=O)NC3CC3)ccc2Cl)c2cnn(-c3c(F)cccc3F)c12,active,1.7
1131,CHEMBL1091552,Fc1ccc(-c2n[nH]c(C3CCCNC3)c2-c2ccncc2)cc1,active,48.3
1132,CHEMBL1091560,CN1CCCC(c2[nH]nc(-c3ccc(F)cc3)c2-c2ccncc2)C1,active,90.0
1133,CHEMBL1091667,Fc1ccc(-c2n[nH]c(C3CCNCC3)c2-c2ccncc2)cc1,active,25.3
1134,CHEMBL1091668,CN1CCC(c2[nH]nc(-c3ccc(F)cc3)c2-c2ccncc2)CC1,active,54.7
1135,CHEMBL1092902,CN1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1,active,31.6
1136,CHEMBL1092903,CN1CCC(c2[nH]nc(-c3cccc(Cl)c3)c2-c2ccncc2)CC1,active,39.2
1137,CHEMBL1090511,CN1CCC(c2[nH]nc(-c3ccc(C(F)(F)F)cc3)c2-c2ccncc2)CC1,active,40.5
1138,CHEMBL1090512,CN1CCC(c2[nH]nc(-c3cccc(C(F)(F)F)c3)c2-c2ccncc2)CC1,active,26.5
1139,CHEMBL1090836,Cc1ccc(-c2n[nH]c(C3CCN(C)CC3)c2-c2ccncc2)cc1,active,99.6
1140,CHEMBL1090837,Cc1cccc(-c2n[nH]c(C3CCN(C)CC3)c2-c2ccncc2)c1,active,67.3
1141,CHEMBL1093456,OCCN1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1,active,41.0
1142,CHEMBL1089197,COCCN1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1,active,70.0
1143,CHEMBL1089198,COCCCN1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1,active,106.0
1144,CHEMBL1089520,NS(=O)(=O)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1,active,14.0
1145,CHEMBL1088897,CS(=O)(=O)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1,active,70.0
1146,CHEMBL1092383,O=C(O)CN1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1,active,126.0
1147,CHEMBL1091921,CC(=O)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1,active,68.0
1148,CHEMBL1091922,O=C(CO)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1,active,111.0
1149,CHEMBL1091923,COCC(=O)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1,active,71.0
1150,CHEMBL1092246,CN(C)CC(=O)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1,active,80.0
1151,CHEMBL1092722,CN1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,active,48.0
1152,CHEMBL1093007,OCCN1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,active,35.0
1153,CHEMBL1092906,CC(C)(CO)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,active,184.0
1154,CHEMBL1092907,CC(C)(O)CN1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,active,88.0
1155,CHEMBL1092001,Clc1ccc(-c2n[nH]c(C3CCN(C4CCOC4)CC3)c2-c2ccncn2)cc1,active,31.0
1156,CHEMBL1092648,Clc1ccc(-c2n[nH]c(C3CCN(C4CCOCC4)CC3)c2-c2ccncn2)cc1,active,205.0
1157,CHEMBL1089172,O[C@H]1CCC[C@@H]1N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,active,19.0
1158,CHEMBL1093301,Clc1ccc(-c2n[nH]c(C3CCN(Cc4ccncc4)CC3)c2-c2ccncn2)cc1,active,47.0
1159,CHEMBL1089173,CC(=O)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,active,152.0
1160,CHEMBL1090173,O=C(CO)N1CCC(c2n[nH]c(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,active,110.0
1161,CHEMBL1090174,COCC(=O)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,active,94.0
1162,CHEMBL1091912,CN(C)C(=O)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,active,88.0
1163,CHEMBL1088914,CS(=O)(=O)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,active,198.0
1164,CHEMBL1092901,CC(=O)N1CCC(c2[nH]nc(-c3ccc(F)cc3)c2-c2ccncc2)CC1,active,82.0
1165,CHEMBL199247,O=C(NCCCn1cnc(-c2ccc(F)cc2)c1-c1ccncc1)c1ccccc1,active,46.0
1166,CHEMBL1094013,CCCNc1nccc(-c2c(-c3ccc(F)cc3)nc3n2[C@H](Cc2ccc(OC)cc2)CC3)n1,active,54.0
1167,CHEMBL1092764,CN(C)CCCC(=O)Nc1cc(C(=O)O)cc(-c2n[nH]c3cc(Nc4ccccc4Cl)ccc23)c1,active,903.0
1168,CHEMBL1092754,Cn1cc(/C=C2\Oc3cccc(O)c3C2=O)c2c(-c3ccc(C(=O)NCCO)cc3)ccnc21,active,50.0
1169,CHEMBL1090089,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC(CCO)CCO)nc21,active,14.0
1170,CHEMBL1088750,CC(C)Cn1ncc2cc(Oc3ccc(F)cc3F)c(C(=O)NCCN(C)C)cc21,active,4.5
1171,CHEMBL1213078,CONC(=O)c1ccc(C)c(Nc2nc(NCC3CCCC(CN)C3)nc(NC(C)C(C)(C)C)n2)c1,active,2.0
1172,CHEMBL1213079,CONC(=O)c1ccc(C)c(Nc2nc(NCC3CCCC(CN)C3)nc(NC3CCCCC3)n2)c1,active,2.0
1173,CHEMBL1213107,CONC(=O)c1ccc(C)c(Nc2nc(NCc3cccc(C)c3)nc(NC(C)C(C)(C)C)n2)c1,active,15.0
1177,CHEMBL1213924,Cc1ccc(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,active,18.4
1178,CHEMBL1213925,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)Nc1ccc(OCCN2CCOCC2)c2ccccc12,active,1.0
1179,CHEMBL1213973,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(C)c(Nc3nccc(-c4cccnc4)n3)c2)cc1,active,189.3
1180,CHEMBL1213974,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc(C)cc3)cc2)ccn1,active,1.0
1182,CHEMBL1213976,O=C(Nc1ccc(OCCN2CCOCC2)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,active,105.5
1184,CHEMBL1254074,Cn1c(=O)c(Nc2ccc(F)cc2)cc2cnnc(-c3ccc(F)cc3F)c21,active,2.2
1185,CHEMBL1254075,Cn1c(=O)c(Nc2ccc(F)cc2F)cc2cnnc(-c3ccc(F)cc3F)c21,active,0.9
1186,CHEMBL1254167,Cn1c(=O)c(Nc2ccc(F)cn2)cc2cnnc(-c3ccc(F)cc3F)c21,active,328.0
1187,CHEMBL1254168,Cn1c(=O)c(Nc2ncc(F)cc2F)cc2cnnc(-c3ccc(F)cc3F)c21,active,111.0
1188,CHEMBL1253981,CN(c1ccc(F)cc1)c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,active,299.0
1189,CHEMBL1253980,Cn1c(=O)c(Oc2ccc(F)cc2)cc2cnnc(-c3ccc(F)cc3F)c21,active,78.0
1190,CHEMBL1253894,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnnc(-c3ccc(F)cc3F)c21,active,8.4
1191,CHEMBL1253893,Cn1c(=O)c(Cc2ccc(F)cc2)cc2cnnc(-c3ccc(F)cc3F)c21,active,55.8
1192,CHEMBL1253813,Cn1c(=O)c(Cc2ccc(F)cc2F)cc2cnnc(-c3ccc(F)cc3F)c21,active,6.1
1193,CHEMBL1253812,Cc1ccc(C(=O)O)cc1-c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,active,1000.0
1194,CHEMBL1255074,Cc1ccc(C(N)=O)cc1-c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,active,2.7
1195,CHEMBL1255073,CNC(=O)c1ccc(C)c(-c2cc3cnnc(-c4ccc(F)cc4F)c3n(C)c2=O)c1,active,2.7
1196,CHEMBL1254989,Cc1ccc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,active,2.7
1197,CHEMBL1254988,Cc1ccc(C(=O)NC2(C)CC2)cc1-c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,active,3.1
1198,CHEMBL1254901,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,active,1.4
1199,CHEMBL1254900,Cn1c(=O)c(-c2cc(C(=O)NC3CC3)ccc2Cl)cc2cnnc(-c3ccc(F)cc3F)c21,active,2.6
1200,CHEMBL1254572,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,active,14.5
1201,CHEMBL1254647,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccccc3C)c2n(C)c1=O,active,2.7
1202,CHEMBL1254648,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccccc3Cl)c2n(C)c1=O,active,2.1
1203,CHEMBL1254731,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccccc3C(F)(F)F)c2n(C)c1=O,active,3.9
1204,CHEMBL1254732,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccc(F)cc3C)c2n(C)c1=O,active,3.1
1205,CHEMBL1254814,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccc(C(F)(F)F)cc3F)c2n(C)c1=O,active,2.9
1206,CHEMBL1254815,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3cc(F)ccc3Cl)c2n(C)c1=O,active,1.6
1207,CHEMBL1254181,CCNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)NCC)c(C)c23)c1,active,110.0
1208,CHEMBL1254088,CCNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)N[C@@H](C)c4ccccc4)c(C)c23)c1,active,65.0
1209,CHEMBL1254087,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC)ccc3C)c2c1C,active,397.0
1210,CHEMBL1254267,CCCNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)NCCC)c(C)c23)c1,active,166.0
1211,CHEMBL1254348,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC(C)C)ccc3C)c2c1C,active,259.0
1212,CHEMBL1254349,CCCCNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)NCC)c(C)c23)c1,active,1000.0
1213,CHEMBL1254427,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NCCOC)ccc3C)c2c1C,active,1000.0
1214,CHEMBL1254428,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,active,18.0
1215,CHEMBL1254503,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CCC4)ccc3C)c2c1C,active,222.0
1216,CHEMBL1254504,CNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,active,24.0
1217,CHEMBL1230065,CCCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,active,13.0
1218,CHEMBL1254583,CCCCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,active,10.0
1219,CHEMBL1254661,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)N[C@@H](C)c3ccccc3)c(C)c12,active,12.0
1220,CHEMBL1254662,CC[C@H](C)NC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,active,27.0
1221,CHEMBL1254744,COCCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,active,31.0
1222,CHEMBL1254745,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)N[C@@H](CO)c3ccccc3)c(C)c12,active,41.0
1223,CHEMBL1254830,Cc1ccc(C(=O)Nc2ccccc2)cc1Nc1ncnn2cc(C(=O)N[C@@H](C)c3ccccc3)c(C)c12,active,50.0
1224,CHEMBL1254831,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)Nc4nccs4)ccc3C)c2c1C,active,72.0
1225,CHEMBL1254916,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)Nc4ncc(C)s4)ccc3C)c2c1C,active,1000.0
1226,CHEMBL1254917,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)Nc4ncco4)ccc3C)c2c1C,active,35.0
1227,CHEMBL1255004,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)Nc4ccon4)ccc3C)c2c1C,active,7.1
1228,CHEMBL1230070,CCCNC(=O)c1cn2ncnc(Nc3cc(C(=O)Nc4ccon4)ccc3C)c2c1C,active,3.9
1229,CHEMBL1257952,CCCNc1ncc(-c2cc(-c3ccccc3F)nc(N)n2)s1,active,225.0
1230,CHEMBL1257953,CCCNc1ncc(-c2cc(-c3ccccc3F)nc(C)n2)s1,active,520.0
1231,CHEMBL1257954,CCCNc1ncc(-c2cc(-c3ccccc3F)nc(C3CC3)n2)s1,active,1000.0
1233,CHEMBL1255811,CCCNc1ncc(-c2ccnc(C3CC3)n2)s1,active,1000.0
1234,CHEMBL1258065,CCCNc1ncc(-c2ccnc(-c3ccccn3)n2)s1,active,314.0
1235,CHEMBL1258066,CCCNc1ncc(-c2cc(-c3ccc(F)cc3)nc(-c3ccccn3)n2)s1,active,52.0
1236,CHEMBL1258181,CCCNc1ncc(-c2cc(-c3ccccc3F)nc(-c3ccccn3)n2)s1,active,52.0
1237,CHEMBL1258182,CCCNc1ncc(-c2cc(-c3ccccc3Cl)nc(-c3ccccn3)n2)s1,active,22.0
1238,CHEMBL1258294,CCCNc1ncc(-c2cc(-c3ccccc3OCC)nc(-c3ccccn3)n2)s1,active,859.0
1239,CHEMBL1258295,CCCNc1ncc(-c2cc(-c3ccc(F)cc3Cl)nc(-c3ccccn3)n2)s1,active,42.0
1241,CHEMBL1258407,Nc1ncc(-c2cc(-c3ccccc3Cl)nc(-c3ccccn3)n2)s1,active,114.0
1242,CHEMBL1258514,CCNc1ncc(-c2cc(-c3ccccc3Cl)nc(-c3ccccn3)n2)s1,active,17.0
1243,CHEMBL1258515,Clc1ccccc1-c1cc(-c2cnc(NC3CC3)s2)nc(-c2ccccn2)n1,active,17.0
1244,CHEMBL1258632,Clc1ccccc1-c1cc(-c2cnc(NC3CCC3)s2)nc(-c2ccccn2)n1,active,16.0
1245,CHEMBL1258633,CC(C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(-c3ccccn3)n2)s1,active,4.0
1246,CHEMBL1258741,CC[C@H](C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(-c3ccccn3)n2)s1,active,8.0
1247,CHEMBL1258742,CC[C@@H](C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(-c3ccccn3)n2)s1,active,5.0
1248,CHEMBL1258861,CC(C)Nc1ncc(-c2cc(-c3ccccc3Cl)ncn2)s1,active,46.0
1249,CHEMBL1258862,CC(C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(N)n2)s1,active,16.0
1250,CHEMBL1258863,CC(C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(N(C)C)n2)s1,active,573.0
1251,CHEMBL1258976,CC(C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(NCCN(C)C)n2)s1,active,5.0
1252,CHEMBL1258977,CC(C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(NCCO)n2)s1,active,8.0
1253,CHEMBL1257244,CC(C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(NCC(O)CO)n2)s1,active,6.0
1254,CHEMBL1257245,CNC(=O)NCc1ccccc1-c1cc(-c2cnc(NC(C)C)s2)nc(NCCN(C)C)n1,active,2.0
1255,CHEMBL1230171,CCNC(=O)NCc1ccccc1-c1cc(-c2cnc(NC(C)C)s2)nc(NCCN(C)C)n1,active,7.0
1256,CHEMBL1257366,CC(C)Nc1ncc(-c2cc(-c3ccccc3CNC(=O)NC3CC3)nc(NCCN(C)C)n2)s1,active,16.0
1257,CHEMBL1257475,CC(C)Nc1ncc(-c2ccnc(-c3ccccc3Cl)n2)s1,active,223.0
1258,CHEMBL1270655,Cn1[nH]c(=O)n(Cc2cccc(-n3nc(C(C)(C)C)cc3NC(=O)Nc3cccc4ccccc34)c2)c1=O,active,292.0
1259,CHEMBL1269011,CC1(C)C(=O)NN(Cc2cccc(-n3nc(C(C)(C)C)cc3NC(=O)Nc3cccc4ccccc34)c2)C1=O,active,384.0
1261,CHEMBL1257218,CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)cc2)n(-c2cccc(CN3C(=O)CNS3(=O)=O)c2)n1,active,57.0
1262,CHEMBL1269026,CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)cc2)n(-c2cccc(CCN)c2)n1,active,508.0
1263,CHEMBL1270855,CNC(=O)CNC(=O)CNC(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1,active,949.0
1265,CHEMBL1270956,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(CC(=O)N3CCOCC3)c2)n1,active,48.0
1266,CHEMBL1270957,CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)cc2)n(-c2cccc(CC(N)=O)c2)n1,active,68.0
1269,CHEMBL1271167,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2ccc(CO)cc2)n1,active,27.0
1270,CHEMBL1271168,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2ccc(CCC(=O)O)cc2)n1,active,50.0
1271,CHEMBL1271268,CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)n(-c2ccc(CC(=O)N3CCS(=O)(=O)CC3)cc2)n1,active,7.0
1272,CHEMBL1271269,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(CC(N)=O)c2)n1,active,16.0
1273,CHEMBL1271376,CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)n(-c2cccc(CC(N)=O)c2)n1,active,9.0
1274,CHEMBL1271377,NC(=O)Cc1cccc(-n2nc(-c3ccccc3)cc2NC(=O)Nc2cccc(Cl)c2Cl)c1,active,119.0
1275,CHEMBL1269838,NC(=O)Cc1cccc(-n2nc(-c3ccccc3F)cc2NC(=O)Nc2cccc(Cl)c2Cl)c1,active,25.0
1276,CHEMBL1269839,NC(=O)Cc1cccc(-n2nc(-c3cccs3)cc2NC(=O)Nc2cccc(Cl)c2Cl)c1,active,48.0
1277,CHEMBL1269946,NC(=O)Cc1cccc(-n2nc(-c3ccsc3)cc2NC(=O)Nc2cccc(Cl)c2Cl)c1,active,15.0
1278,CHEMBL1269947,NC(=O)Cc1cccc(-n2nc(C3CCCC3)cc2NC(=O)Nc2cccc(Cl)c2Cl)c1,active,5.0
1279,CHEMBL1276179,CN1C[C@@H]2C[C@H]1CN2c1cc(F)c(-c2ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn23)c(F)c1,active,145.0
1280,CHEMBL1290288,CNC(=O)c1ccc(C)c(NC(=O)c2cnn(-c3ccccc3)c2N)c1,active,14.0
1281,CHEMBL1290289,CCNC(=O)c1ccc(C)c(NC(=O)c2cnn(-c3ccccc3)c2N)c1,active,8.0
1282,CHEMBL1290404,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1cnn(-c2ccccc2)c1N,active,7.0
1283,CHEMBL1290405,Cc1ccc(C(=O)Nc2ccnn2C)cc1NC(=O)c1cnn(-c2ccccc2)c1N,active,7.0
1284,CHEMBL1290514,CCn1nccc1NC(=O)c1ccc(C)c(NC(=O)c2cnn(-c3ccccc3)c2N)c1,active,5.0
1285,CHEMBL1234931,Cc1ccc(C(=O)Nc2ccon2)cc1NC(=O)c1cnn(-c2ccccc2)c1N,active,3.0
1286,CHEMBL1290626,Cc1ccc(C(=O)Nc2ccon2)cc1NC(=O)c1cnn(-c2ccccn2)c1N,active,2.0
1287,CHEMBL1290627,CCn1nccc1NC(=O)c1ccc(C)c(NC(=O)c2cnn(-c3ccccc3F)c2N)c1,active,3.0
1288,CHEMBL1290745,Cc1ccc(C(=O)Nc2ccnn2C)cc1NC(=O)c1cnn(-c2ccccc2F)c1N,active,4.0
1289,CHEMBL1290746,Cc1ccc(C(=O)Nc2ccon2)cc1NC(=O)c1cnn(-c2ccccc2F)c1N,active,2.0
1290,CHEMBL1289077,CCn1nccc1NC(=O)c1ccc(C)c(NC(=O)c2cnn(-c3ccc(F)cc3)c2N)c1,active,2.0
1291,CHEMBL1289078,Cc1ccc(C(=O)Nc2ccon2)cc1NC(=O)c1cnn(-c2ccc(F)cc2)c1N,active,2.0
1292,CHEMBL1287825,CCCCn1ncc(C(=O)Nc2cc(C(=O)Nc3ccnn3C)ccc2C)c1N,active,7.0
1293,CHEMBL1289197,CCCCn1ncc(C(=O)Nc2cc(C(=O)Nc3ccon3)ccc2C)c1N,active,2.0
1294,CHEMBL1289308,CNc1c(C(=O)Nc2cc(C(=O)Nc3ccon3)ccc2C)cnn1-c1ccccc1,active,5.0
1295,CHEMBL1289309,CCNC(=O)c1ccc(C)c(NC(=O)c2cnn(-c3ccccc3)c2NCC)c1,active,6.0
1296,CHEMBL1289426,CCNc1c(C(=O)Nc2cc(C(=O)Nc3ccon3)ccc2C)cnn1-c1ccccn1,active,4.0
1297,CHEMBL1289427,CCNc1c(C(=O)Nc2cc(C(=O)Nc3ccon3)ccc2C)cnn1-c1ccccc1C,active,5.0
1298,CHEMBL437747,CCCn1c(C2CCNCC2)nc(-c2ccc(Cl)c(Cl)c2)c1-c1ccnc(NC2CCCCC2)n1,active,4.0
1299,CHEMBL1688860,CN(C)Cc1cc(C(=O)N[C@@H]2CCc3ccc(Oc4ccnc5c4CCC(=O)N5)cc3C2)cc(C(F)(F)F)c1,active,91.0
1300,CHEMBL1688861,CC(C)(N)c1cc(C(=O)N[C@@H]2CCc3ccc(Oc4ccnc5c4CCC(=O)N5)cc3C2)cc(C(F)(F)F)c1,active,42.0
1301,CHEMBL1230122,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21,active,10.0
1302,CHEMBL1766577,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC(CO)CO)nc21,active,158.0
1303,CHEMBL1766578,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NCCS(C)(=O)=O)nc21,active,223.0
1304,CHEMBL1766490,Cn1c(=O)c(-c2ccccc2Cl)cc2cnc(NC3CCOCC3)nc21,active,21.0
1305,CHEMBL1232769,C[C@H](CS(C)(=O)=O)Nc1ncc2cc(Oc3ccc(F)cc3F)c(=O)n(C)c2n1,active,5.0
1306,CHEMBL1232773,Cn1c(=O)c(Oc2ccccc2)cc2cnc(NC3CCOCC3)nc21,active,106.0
1307,CHEMBL1230610,C[C@@H](CS(C)(=O)=O)Nc1ncc2cc(Oc3ccc(F)cc3F)c(=O)n(C)c2n1,active,50.0
1308,CHEMBL1766491,Cn1c(=O)c(Oc2ccc(F)cc2)cc2cnc(NC3CCOCC3)nc21,active,14.0
1309,CHEMBL1766579,CC(=O)N1CCC(Nc2ncc3cc(Oc4ccc(F)cc4F)c(=O)n(C)c3n2)CC1,active,1.0
1310,CHEMBL1766492,Cn1c(=O)c(Oc2cccc(F)c2)cc2cnc(NC3CCOCC3)nc21,active,594.0
