,hv,std.error,Label,,,,,,,,,,
1438,0.004161268,0.26061538,Internal,,,,,,,,,,
1439,0.000910762,0.999809924,Internal,,,,,,,,,,
1440,0.000590897,-1.614756537,Internal,,,,,,,,,,
1441,0.000501898,-0.200995586,Internal,,,,,,,,,,
1442,0.000607164,1.429720275,Internal,,,,,,,,,,
1443,0.001782086,3.258276646,Internal,,,,,,,,,,
1444,0.000506343,-0.00930591,Internal,,,,,,,,,,
1445,0.001407555,-1.104095368,Internal,,,,,,,,,,
1446,0.000587558,0.010111783,Internal,,,,,,,,,,
1447,0.001382651,-0.552093047,Internal,,,,,,,,,,
1448,0.000486033,0.158246232,Internal,,,,,,,,,,
1449,0.000965615,-0.97651254,Internal,,,,,,,,,,
1450,0.000624112,-1.148452398,Internal,,,,,,,,,,
1451,0.000460658,-0.198295001,Internal,,,,,,,,,,
1452,0.000528615,-0.497485216,Internal,,,,,,,,,,
1453,0.000461482,-0.510252264,Internal,,,,,,,,,,
1454,0.000599965,-1.069745235,Internal,,,,,,,,,,
1455,0.00073831,-1.762289245,Internal,,,,,,,,,,
1456,0.000524559,-0.918286533,Internal,,,,,,,,,,
1457,0.001951965,0.504747408,Internal,,,,,,,,,,
1458,0.00109898,-0.129124719,Internal,,,,,,,,,,
1459,0.000660062,-0.337482457,Internal,,,,,,,,,,
1460,0.000720276,-0.770373589,Internal,,,,,,,,,,
1461,0.001245652,0.397197951,Internal,,,,,,,,,,
1462,0.00047446,0.069769262,Internal,,,,,,,,,,
1463,0.000678785,-0.138721681,Internal,,,,,,,,,,
1464,0.000793014,-0.001637292,Internal,,,,,,,,,,
1465,0.002272536,0.372115596,Internal,,,,,,,,,,
1466,0.001050309,0.068540381,Internal,,,,,,,,,,
1467,0.001296807,-0.562101414,Internal,,,,,,,,,,
1468,0.002272536,0.372115596,Internal,,,,,,,,,,
1469,0.000834837,-0.388701517,Internal,,,,,,,,,,
1470,0.000469372,0.145185184,Internal,,,,,,,,,,
1471,0.000720276,0.361048589,Internal,,,,,,,,,,
1472,0.000572297,-1.149817074,Internal,,,,,,,,,,
1473,0.002272536,0.208082594,Internal,,,,,,,,,,
1474,0.000473447,-0.149771259,Internal,,,,,,,,,,
1475,0.000859234,-0.519200074,Internal,,,,,,,,,,
1476,0.000466101,-0.336568219,Internal,,,,,,,,,,
1477,0.000850802,-0.46860879,Internal,,,,,,,,,,
1478,0.001227486,0.225281945,Internal,,,,,,,,,,
1479,0.000464726,-0.330287345,Internal,,,,,,,,,,
1480,0.000488848,0.198308414,Internal,,,,,,,,,,
1481,0.001298956,0.155963524,Internal,,,,,,,,,,
1482,0.000720276,-0.364529472,Internal,,,,,,,,,,
1483,0.000587558,-0.198976645,Internal,,,,,,,,,,
1484,0.000466101,-0.031131553,Internal,,,,,,,,,,
1485,0.000457461,0.006288534,Internal,,,,,,,,,,
1486,0.00073831,0.069817517,Internal,,,,,,,,,,
1487,0.000812889,-0.316458493,Internal,,,,,,,,,,
1488,0.003132998,-0.464567206,Internal,,,,,,,,,,
1489,0.000574984,0.482428309,Internal,,,,,,,,,,
1490,0.001018554,0.472665881,Internal,,,,,,,,,,
1491,0.000481441,0.124511441,Internal,,,,,,,,,,
1492,0.0008129,1.954331066,Internal,,,,,,,,,,
1493,0.000535642,-1.290503119,Internal,,,,,,,,,,
1494,0.001222983,1.465728668,Internal,,,,,,,,,,
1495,0.000457814,0.774702367,Internal,,,,,,,,,,
1496,0.001434164,-1.468141674,Internal,,,,,,,,,,
1497,0.000488352,-0.06515486,Internal,,,,,,,,,,
1498,0.00109898,-0.131927475,Internal,,,,,,,,,,
1499,0.001434164,-0.473520573,Internal,,,,,,,,,,
1500,0.001120878,-0.828594091,Internal,,,,,,,,,,
1501,0.000968183,1.862614269,Internal,,,,,,,,,,
1502,0.000668709,0.819146859,Internal,,,,,,,,,,
1503,0.000465292,0.435929998,Internal,,,,,,,,,,
1504,0.000769232,-0.399648318,Internal,,,,,,,,,,
1505,0.000528615,-0.695052976,Internal,,,,,,,,,,
1506,0.000504365,0.283225189,Internal,,,,,,,,,,
1507,0.000605366,-0.817606268,Internal,,,,,,,,,,
1508,0.002321696,-0.861860793,Internal,,,,,,,,,,
1509,0.001024544,-0.048028638,Internal,,,,,,,,,,
1510,0.001359269,-2.040950795,Internal,,,,,,,,,,
1511,0.000460136,0.075198479,Internal,,,,,,,,,,
1512,0.000616032,0.279293715,Internal,,,,,,,,,,
1513,0.000678785,-0.054259377,Internal,,,,,,,,,,
1514,0.000559098,-0.390080296,Internal,,,,,,,,,,
1515,0.000564512,-0.859587769,Internal,,,,,,,,,,
1516,0.000551933,0.564766594,Internal,,,,,,,,,,
1517,0.000458027,-0.262009582,Internal,,,,,,,,,,
1518,0.000917435,0.102048234,Internal,,,,,,,,,,
1519,0.000940394,-0.18124597,Internal,,,,,,,,,,
1520,0.000928653,-0.574293505,Internal,,,,,,,,,,
1521,0.00053751,-0.827262761,Internal,,,,,,,,,,
1522,0.000559098,-0.42112809,Internal,,,,,,,,,,
1523,0.000488352,-0.257557021,Internal,,,,,,,,,,
1524,0.000461753,0.323834809,Internal,,,,,,,,,,
1525,0.001050309,2.065196835,Internal,,,,,,,,,,
1526,0.003132998,-0.458123316,Internal,,,,,,,,,,
1527,0.000788411,0.265050265,Internal,,,,,,,,,,
1528,0.002272536,0.171291198,Internal,,,,,,,,,,
1529,0.000965615,-0.021032317,Internal,,,,,,,,,,
1530,0.000703948,0.141415102,Internal,,,,,,,,,,
1531,0.000494586,0.583811539,Internal,,,,,,,,,,
1532,0.000547597,-0.20519138,Internal,,,,,,,,,,
1533,0.000467645,0.256190668,Internal,,,,,,,,,,
1534,0.000799429,-0.041202613,Internal,,,,,,,,,,
1535,0.000458408,1.232204805,Internal,,,,,,,,,,
1536,0.001087677,1.34193001,Internal,,,,,,,,,,
1537,0.00290845,-2.004471187,Internal,,,,,,,,,,
1538,0.000682144,-0.286015469,Internal,,,,,,,,,,
1539,0.000587558,-0.679482462,Internal,,,,,,,,,,
1540,0.000500429,-0.045095432,Internal,,,,,,,,,,
1541,0.00048235,1.249761912,Internal,,,,,,,,,,
1542,0.001434164,-1.580917197,Internal,,,,,,,,,,
1543,0.000714271,-0.400993129,Internal,,,,,,,,,,
1544,0.000591755,-0.095373053,Internal,,,,,,,,,,
1545,0.00065746,-0.384098087,Internal,,,,,,,,,,
1546,0.000460658,0.006782268,Internal,,,,,,,,,,
1547,0.00053751,-0.277577092,Internal,,,,,,,,,,
1548,0.001834489,1.810308043,Internal,,,,,,,,,,
1549,0.001834489,0.971076704,Internal,,,,,,,,,,
1550,0.001337254,-0.581756599,Internal,,,,,,,,,,
1551,0.002272536,2.229452244,Internal,,,,,,,,,,
1552,0.001050309,1.947097967,Internal,,,,,,,,,,
1553,0.000605366,-0.712660473,Internal,,,,,,,,,,
1554,0.000501898,-0.061047974,Internal,,,,,,,,,,
1555,0.000517281,1.251178361,Internal,,,,,,,,,,
1556,0.000559098,-0.635812191,Internal,,,,,,,,,,
1557,0.000467389,-0.780127422,Internal,,,,,,,,,,
1558,0.000682144,-0.889734632,Internal,,,,,,,,,,
1559,0.000644292,0.285928896,Internal,,,,,,,,,,
1560,0.002076549,1.993430774,Internal,,,,,,,,,,
1561,0.000714271,0.749271967,Internal,,,,,,,,,,
1562,0.000475837,-0.039007509,Internal,,,,,,,,,,
1563,0.001078545,-1.14002748,Internal,,,,,,,,,,
1564,0.000701775,0.545625797,Internal,,,,,,,,,,
1565,0.00045858,-0.003082813,Internal,,,,,,,,,,
1566,0.001337254,-0.078503253,Internal,,,,,,,,,,
1567,0.000784002,0.366167942,Internal,,,,,,,,,,
1568,0.001532623,-0.06030801,Internal,,,,,,,,,,
1569,0.000672588,1.545088995,Internal,,,,,,,,,,
1570,0.000660062,-0.053254703,Internal,,,,,,,,,,
1571,0.00134788,-0.052808496,Internal,,,,,,,,,,
1572,0.000461632,0.345141909,Internal,,,,,,,,,,
1573,0.000769242,0.608095832,Internal,,,,,,,,,,
1574,0.001434164,-0.473520573,Internal,,,,,,,,,,
1575,0.000626382,-0.896319368,Internal,,,,,,,,,,
1576,0.000476156,-0.156930585,Internal,,,,,,,,,,
1577,0.000896419,-0.720220932,Internal,,,,,,,,,,
1578,0.001078545,-0.610400827,Internal,,,,,,,,,,
1579,0.000557765,0.462959906,Internal,,,,,,,,,,
1580,0.000763713,-0.19434393,Internal,,,,,,,,,,
1581,0.000467645,-0.199980402,Internal,,,,,,,,,,
1582,0.001706322,0.49938377,Internal,,,,,,,,,,
1583,0.000466673,-0.320552185,Internal,,,,,,,,,,
1584,0.000782101,0.849437564,Internal,,,,,,,,,,
1585,0.000488352,-0.186397521,Internal,,,,,,,,,,
1586,0.000559098,-0.634901729,Internal,,,,,,,,,,
1587,0.004161268,0.26061538,Internal,,,,,,,,,,
1588,0.001260439,-0.613801577,Internal,,,,,,,,,,
1589,0.001434164,-2.06536257,Internal,,,,,,,,,,
1590,0.000520737,0.626139335,Internal,,,,,,,,,,
1591,0.000467645,-0.354451213,Internal,,,,,,,,,,
1592,0.000459946,-0.252350126,Internal,,,,,,,,,,
1593,0.000778277,0.33143374,Internal,,,,,,,,,,
1594,0.000940394,0.26085167,Internal,,,,,,,,,,
1595,0.000513295,-0.041611477,Internal,,,,,,,,,,
1596,0.000769232,-0.156833608,Internal,,,,,,,,,,
1597,0.000572297,-1.333149626,Internal,,,,,,,,,,
1598,0.00087483,0.212160362,Internal,,,,,,,,,,
1599,0.001107553,-1.971456193,Internal,,,,,,,,,,
1600,0.000457532,-0.175176252,Internal,,,,,,,,,,
1601,0.001245652,0.640365091,Internal,,,,,,,,,,
1602,0.001407555,-1.104095368,Internal,,,,,,,,,,
1603,0.000458408,0.1491299,Internal,,,,,,,,,,
1604,0.000618665,0.834444673,Internal,,,,,,,,,,
1605,0.000458828,0.169677558,Internal,,,,,,,,,,
1606,0.000471992,-0.064792144,Internal,,,,,,,,,,
1607,0.0006409,-0.522318641,Internal,,,,,,,,,,
1608,0.001024544,-0.048028638,Internal,,,,,,,,,,
1609,0.000786797,-0.639106833,Internal,,,,,,,,,,
1610,0.000729063,-0.277647689,Internal,,,,,,,,,,
1611,0.000769232,-0.324436415,Internal,,,,,,,,,,
1612,0.000459946,0.078236743,Internal,,,,,,,,,,
1613,0.001018554,0.472665881,Internal,,,,,,,,,,
1614,0.000478765,0.480532783,Internal,,,,,,,,,,
1615,0.000949552,0.611724296,Internal,,,,,,,,,,
1616,0.001337254,-0.693273707,Internal,,,,,,,,,,
1617,0.000553882,-0.577807355,Internal,,,,,,,,,,
1618,0.000799429,-0.044189871,Internal,,,,,,,,,,
1619,0.000896419,0.142999692,Internal,,,,,,,,,,
1620,0.001078545,-1.349811245,Internal,,,,,,,,,,
1621,0.000473627,0.421210315,Internal,,,,,,,,,,
1622,0.000458828,-0.095725496,Internal,,,,,,,,,,
1623,0.00082727,-0.47206675,Internal,,,,,,,,,,
1624,0.000487905,0.134185725,Internal,,,,,,,,,,
1625,0.000945376,0.695052704,Internal,,,,,,,,,,
1626,0.000928653,-0.91590904,Internal,,,,,,,,,,
1627,0.000714271,-0.400993129,Internal,,,,,,,,,,
1628,0.000599965,-1.069745235,Internal,,,,,,,,,,
1629,0.00049689,-0.682353885,Internal,,,,,,,,,,
1630,0.000769232,-0.466476833,Internal,,,,,,,,,,
1631,0.000494779,-0.267324861,Internal,,,,,,,,,,
1632,0.000854806,0.353303958,Internal,,,,,,,,,,
1633,0.000484715,-0.803224019,Internal,,,,,,,,,,
1634,0.00049689,-0.088932745,Internal,,,,,,,,,,
1635,0.000769232,-0.611597657,Internal,,,,,,,,,,
1636,0.00049689,-0.52048183,Internal,,,,,,,,,,
1637,0.000647616,0.911678618,Internal,,,,,,,,,,
1638,0.001078545,-0.131129306,Internal,,,,,,,,,,
1639,0.000973076,0.091044626,Internal,,,,,,,,,,
1640,0.000703948,-0.389759427,Internal,,,,,,,,,,
1641,0.000468121,0.03647102,Internal,,,,,,,,,,
1642,0.000459289,0.205025334,Internal,,,,,,,,,,
1643,0.000605366,0.028333601,Internal,,,,,,,,,,
1644,0.000651527,-0.175025272,Internal,,,,,,,,,,
1645,0.000965615,-2.814456241,Internal,,,,,,,,,,
1646,0.000769232,-0.274429757,Internal,,,,,,,,,,
1647,0.000799429,-0.041202613,Internal,,,,,,,,,,
1648,0.000554312,-0.944598253,Internal,,,,,,,,,,
1649,0.001876816,-0.20541615,Internal,,,,,,,,,,
1650,0.000459696,0.194926458,Internal,,,,,,,,,,
1651,0.000928653,-0.322841831,Internal,,,,,,,,,,
1652,0.000458916,-0.512605388,Internal,,,,,,,,,,
1653,0.000678785,-0.138721681,Internal,,,,,,,,,,
1654,0.003001782,-1.45736354,Internal,,,,,,,,,,
1655,0.000752832,0.659227017,Internal,,,,,,,,,,
1656,0.000463506,1.189260827,Internal,,,,,,,,,,
1657,0.000514291,0.335104656,Internal,,,,,,,,,,
1658,0.000700103,-0.459678161,Internal,,,,,,,,,,
1659,0.000559098,-0.390080296,Internal,,,,,,,,,,
1660,0.001054157,2.600604753,Internal,,,,,,,,,,
1661,0.000572297,-0.327943282,Internal,,,,,,,,,,
1662,0.000481441,0.124511441,Internal,,,,,,,,,,
1663,0.001227486,-2.110078706,Internal,,,,,,,,,,
1664,0.000638367,-0.717575986,Internal,,,,,,,,,,
1665,0.000590836,0.430569416,Internal,,,,,,,,,,
1666,0.000682815,0.317448636,Internal,,,,,,,,,,
1667,0.00065716,-2.134597031,Internal,,,,,,,,,,
1668,0.002321696,-0.739047863,Internal,,,,,,,,,,
1669,0.000459612,-0.15571513,Internal,,,,,,,,,,
1670,0.000478213,0.072650467,Internal,,,,,,,,,,
1671,0.000459338,-0.056996016,Internal,,,,,,,,,,
1672,0.000466101,-0.031131553,Internal,,,,,,,,,,
1673,0.001139589,0.372855817,Internal,,,,,,,,,,
1674,0.000780766,-0.271020554,Internal,,,,,,,,,,
1675,0.000460658,-0.198295001,Internal,,,,,,,,,,
1676,0.000462428,-0.745970661,Internal,,,,,,,,,,
1677,0.000821791,1.019756363,Internal,,,,,,,,,,
1678,0.000572297,-0.324825016,Internal,,,,,,,,,,
1679,0.000457468,-0.192703293,Internal,,,,,,,,,,
1680,0.003132998,-0.545436683,Internal,,,,,,,,,,
1681,0.001050309,0.58588338,Internal,,,,,,,,,,
1682,0.000998186,1.281906874,Internal,,,,,,,,,,
1683,0.002272536,1.609461196,Internal,,,,,,,,,,
1684,0.000842676,-0.504714917,Internal,,,,,,,,,,
1685,0.000457629,0.19084829,Internal,,,,,,,,,,
1686,0.002628284,-0.563035654,Internal,,,,,,,,,,
1687,0.000503379,0.909562554,Internal,,,,,,,,,,
1688,0.002321696,-1.226577825,Internal,,,,,,,,,,
1689,0.004161268,0.329532371,Internal,,,,,,,,,,
1690,0.000475837,-0.039007509,Internal,,,,,,,,,,
1691,0.000458072,-0.188113535,Internal,,,,,,,,,,
1692,0.000460606,-0.629806971,Internal,,,,,,,,,,
1693,0.000457814,0.169241762,Internal,,,,,,,,,,
1694,0.001382651,-1.719126062,Internal,,,,,,,,,,
1695,0.000993497,-0.856581791,Internal,,,,,,,,,,
1696,0.000478492,-0.541157362,Internal,,,,,,,,,,
1697,0.000716044,0.111024736,Internal,,,,,,,,,,
1698,0.000566428,1.314412334,Internal,,,,,,,,,,
1699,0.001245652,0.454282492,Internal,,,,,,,,,,
1700,0.000467645,-0.227871104,Internal,,,,,,,,,,
1701,0.000587558,0.010111783,Internal,,,,,,,,,,
1702,0.000520737,0.626139335,Internal,,,,,,,,,,
1703,0.00050243,0.156091787,Internal,,,,,,,,,,
1704,0.002272536,1.314688311,Internal,,,,,,,,,,
1705,0.000799429,-0.041202613,Internal,,,,,,,,,,
1706,0.000488352,-0.167483277,Internal,,,,,,,,,,
1707,0.000467645,-0.266215158,Internal,,,,,,,,,,
1708,0.002272536,0.805783849,Internal,,,,,,,,,,
1709,0.000461482,0.259548858,Internal,,,,,,,,,,
1710,0.000542391,0.046320346,Internal,,,,,,,,,,
1711,0.000461632,-0.334917619,Internal,,,,,,,,,,
1712,0.001120878,-0.530120174,Internal,,,,,,,,,,
1713,0.000605366,-0.10090345,Internal,,,,,,,,,,
1714,0.000500429,-0.045095432,Internal,,,,,,,,,,
1715,0.000476156,0.216619082,Internal,,,,,,,,,,
1716,0.001078545,-0.501111819,Internal,,,,,,,,,,
1717,0.001654627,-0.148399891,Internal,,,,,,,,,,
1718,0.000720276,-2.086415563,Internal,,,,,,,,,,
1719,0.000827635,0.950287369,Internal,,,,,,,,,,
1720,0.001050309,0.714309179,Internal,,,,,,,,,,
1721,0.000720276,0.154584994,Internal,,,,,,,,,,
1722,0.002272536,1.012697377,Internal,,,,,,,,,,
1723,0.000461741,0.744648881,Internal,,,,,,,,,,
1724,0.002272536,0.115219686,Internal,,,,,,,,,,
1725,0.000514291,-0.130465402,Internal,,,,,,,,,,
1726,0.000458828,0.59878956,Internal,,,,,,,,,,
1727,0.00080605,-0.192422524,Internal,,,,,,,,,,
1728,0.000949552,0.611724296,Internal,,,,,,,,,,
1729,0.000469372,-0.491344273,Internal,,,,,,,,,,
1730,0.000463363,0.864355465,Internal,,,,,,,,,,
1731,0.000928653,-0.381479407,Internal,,,,,,,,,,
1732,0.000462428,0.075116766,Internal,,,,,,,,,,
1733,0.001041453,-0.651320646,Internal,,,,,,,,,,
1734,0.002272536,1.128107749,Internal,,,,,,,,,,
1735,0.002072238,1.868159003,Internal,,,,,,,,,,
1736,0.000533219,0.29251863,Internal,,,,,,,,,,
1737,0.000692676,-0.843144991,Internal,,,,,,,,,,
1738,0.001434164,-0.473520573,Internal,,,,,,,,,,
1739,0.000877089,-0.076966932,Internal,,,,,,,,,,
1740,0.000769242,0.608095832,Internal,,,,,,,,,,
1741,0.000590836,0.160924105,Internal,,,,,,,,,,
1742,0.001747155,-0.400280349,Internal,,,,,,,,,,
1743,0.000668709,0.229587204,Internal,,,,,,,,,,
1744,0.000458408,-0.257892226,Internal,,,,,,,,,,
1745,0.001078545,-1.366471758,Internal,,,,,,,,,,
1746,0.00047446,0.069769262,Internal,,,,,,,,,,
1747,0.000628207,0.951455322,Internal,,,,,,,,,,
1748,0.000462185,-0.018583081,Internal,,,,,,,,,,
1749,0.000654316,-0.768319162,External,,,,,,,,,,
1750,0.000528615,-0.953276557,External,,,,,,,,,,
1751,0.000461482,1.667383369,External,,,,,,,,,,
1752,0.00082727,-0.295124742,External,,,,,,,,,,
1753,0.001169853,-2.749068773,External,,,,,,,,,,
1754,0.000484715,0.312437539,External,,,,,,,,,,
1755,0.002272536,0.171291198,External,,,,,,,,,,
1756,0.000485104,0.514715167,External,,,,,,,,,,
1757,0.001260439,-1.246365712,External,,,,,,,,,,
1758,0.001434164,-1.499766879,External,,,,,,,,,,
1759,0.000652562,0.165923089,External,,,,,,,,,,
1760,0.000906701,0.27733507,External,,,,,,,,,,
1761,0.001197429,-2.779620483,External,,,,,,,,,,
1762,0.00047461,0.844821198,External,,,,,,,,,,
1763,0.000668709,0.229587204,External,,,,,,,,,,
1764,0.00187735,-1.583993349,External,,,,,,,,,,
1765,0.000602676,0.032467044,External,,,,,,,,,,
1766,0.000560664,-0.518506633,External,,,,,,,,,,
1767,0.000501898,-1.331951567,External,,,,,,,,,,
1768,0.004161268,1.874198,External,,,,,,,,,,
1769,0.000867989,-1.862047575,External,,,,,,,,,,
1770,0.000834837,-0.994119155,External,,,,,,,,,,
1771,0.001227486,-2.306181054,External,,,,,,,,,,
1772,0.001078545,-0.916021151,External,,,,,,,,,,
1773,0.000457468,1.163945896,External,,,,,,,,,,
1774,0.000799429,-2.058622881,External,,,,,,,,,,
1775,0.001139589,0.372855817,External,,,,,,,,,,
1776,0.000464629,1.211346899,External,,,,,,,,,,
1777,0.000769232,-0.29225683,External,,,,,,,,,,
1778,0.000459946,-1.840991491,External,,,,,,,,,,
1779,0.001908163,-0.700963655,External,,,,,,,,,,
1780,0.000559098,-0.983016411,External,,,,,,,,,,
1781,0.001078545,-1.002650855,External,,,,,,,,,,
1782,0.000799429,-2.79360554,External,,,,,,,,,,
1783,0.001078545,-1.278284942,External,,,,,,,,,,
1784,0.000462428,-0.050332303,External,,,,,,,,,,
1785,0.000469372,-0.978830066,External,,,,,,,,,,
1786,0.001227486,-0.498398335,External,,,,,,,,,,
1787,0.000643458,2.204870177,External,,,,,,,,,,
1788,0.000464629,-0.315595356,External,,,,,,,,,,
1789,0.000587558,-0.354440243,External,,,,,,,,,,
1790,0.000660062,-0.053254703,External,,,,,,,,,,
1791,0.001311606,2.038182307,External,,,,,,,,,,
1792,0.000744096,-0.362752889,External,,,,,,,,,,
1793,0.001078545,-1.366471758,External,,,,,,,,,,
1794,0.000618665,0.759868015,External,,,,,,,,,,
1795,0.000682144,-0.656365485,External,,,,,,,,,,
1796,0.000463506,-0.77570718,External,,,,,,,,,,
1797,0.002639918,1.794525415,External,,,,,,,,,,
1798,0.000928653,-1.196588981,External,,,,,,,,,,
1799,0.000463168,-0.534542141,External,,,,,,,,,,
1800,0.000834837,-0.002721961,External,,,,,,,,,,
1801,0.00187735,-4.07159304,External,,,,,,,,,,
1802,0.001834489,0.958551156,External,,,,,,,,,,
1803,0.004161268,0.884061528,External,,,,,,,,,,
1804,0.000484715,0.110968159,External,,,,,,,,,,
1805,0.002321696,-3.720764942,External,,,,,,,,,,
1806,0.000769232,-1.904932827,External,,,,,,,,,,
1807,0.000501898,0.063345451,External,,,,,,,,,,
1808,0.000465292,-0.331804828,External,,,,,,,,,,
1809,0.000478942,-0.170270018,External,,,,,,,,,,
1810,0.000490746,0.058396733,External,,,,,,,,,,
1811,0.000534211,0.483887015,External,,,,,,,,,,
1812,0.001034653,0.180199648,External,,,,,,,,,,
1813,0.001735903,-1.476383522,External,,,,,,,,,,
1814,0.00065716,-0.203014574,External,,,,,,,,,,
1815,0.000458408,1.232204805,External,,,,,,,,,,
1816,0.000553882,1.037066939,External,,,,,,,,,,
1817,0.000928653,-1.26740878,External,,,,,,,,,,
1818,0.001050309,1.553021311,External,,,,,,,,,,
1819,0.000692676,0.372788205,External,,,,,,,,,,
1820,0.000743119,-0.498901357,External,,,,,,,,,,
1821,0.000514291,-0.724663667,External,,,,,,,,,,
1822,0.000748057,-1.475672899,External,,,,,,,,,,
1823,0.001245652,0.423025585,External,,,,,,,,,,
1824,0.000678785,-1.291673712,External,,,,,,,,,,
1825,0.001747155,-0.539263103,External,,,,,,,,,,
1826,0.000528615,-0.953276557,External,,,,,,,,,,
1827,0.000475837,-0.039007509,External,,,,,,,,,,
1828,0.001008588,-2.187045227,External,,,,,,,,,,
1829,0.000714271,-0.400993129,External,,,,,,,,,,
1830,0.000554312,-0.944598253,External,,,,,,,,,,
1831,0.000470404,0.251046463,External,,,,,,,,,,
1832,0.002272536,0.805783849,External,,,,,,,,,,
1833,0.000484715,-0.350116894,External,,,,,,,,,,
1834,0.001041453,-0.651320646,External,,,,,,,,,,
1835,0.002272536,0.259163376,External,,,,,,,,,,
1836,0.001536199,1.868876072,External,,,,,,,,,,
1837,0.000480903,-0.479002426,External,,,,,,,,,,
1838,0.000684359,0.142187816,External,,,,,,,,,,
1839,0.000928653,-0.574293505,External,,,,,,,,,,
1840,0.000547597,-0.384817882,External,,,,,,,,,,
1841,0.000582495,1.262545242,External,,,,,,,,,,
1842,0.00080605,-1.147180376,External,,,,,,,,,,
1843,0.000735593,1.1199799,External,,,,,,,,,,
1844,0.000854806,0.353303958,External,,,,,,,,,,
1845,0.000488352,-0.186397521,External,,,,,,,,,,
1846,0.001782086,3.258276646,External,,,,,,,,,,
1847,0.000462428,-0.050332303,External,,,,,,,,,,
1848,0.000945376,0.695052704,External,,,,,,,,,,
1849,0.000472779,-0.695362701,External,,,,,,,,,,
1850,0.000952699,0.243713136,External,,,,,,,,,,
1851,0.001645424,-2.548686335,External,,,,,,,,,,
1852,0.000466673,0.062066909,External,,,,,,,,,,
1853,0.000605366,-0.469295316,External,,,,,,,,,,
1854,0.000605366,-1.344300134,External,,,,,,,,,,
1855,0.001078545,-0.916021151,External,,,,,,,,,,
1856,0.000492394,-1.156813041,External,,,,,,,,,,
1857,0.000961673,-1.338370371,External,,,,,,,,,,
1858,0.001298956,0.155963524,External,,,,,,,,,,
1859,0.001169853,-0.806992161,External,,,,,,,,,,
1860,0.000613387,1.77013985,External,,,,,,,,,,
1861,0.001645424,-2.618412865,External,,,,,,,,,,
1862,0.000476156,0.216619082,External,,,,,,,,,,
1863,0.00053751,-1.48868185,External,,,,,,,,,,
1864,0.000528247,0.068660568,External,,,,,,,,,,
1865,0.004161268,2.118572284,External,,,,,,,,,,
1866,0.004161268,0.573444821,External,,,,,,,,,,
1867,0.001651467,2.403601441,External,,,,,,,,,,
1868,0.000463506,-0.77570718,External,,,,,,,,,,
1869,0.000459946,0.509046344,External,,,,,,,,,,
1870,0.000531231,0.940909197,External,,,,,,,,,,
1871,0.000492394,-1.156813041,External,,,,,,,,,,
1872,0.00053751,-0.827262761,External,,,,,,,,,,
1873,0.000965615,-3.12872864,External,,,,,,,,,,
1874,0.000651527,-0.635801092,External,,,,,,,,,,
1875,0.000743119,-0.498901357,External,,,,,,,,,,
1876,0.002272536,2.040668738,External,,,,,,,,,,
1877,0.000470404,0.340696399,External,,,,,,,,,,
1878,0.0008129,1.223614462,External,,,,,,,,,,
1879,0.002033729,-1.575599546,External,,,,,,,,,,
1880,0.000524262,0.645015374,External,,,,,,,,,,
1881,0.001493403,-1.238749716,External,,,,,,,,,,
1882,0.000928653,-0.434830841,External,,,,,,,,,,
1883,0.0008129,1.954331066,External,,,,,,,,,,
1884,0.000481441,1.134828416,External,,,,,,,,,,
1885,0.000572297,-0.900319903,External,,,,,,,,,,
1886,0.000557877,-0.713505625,External,,,,,,,,,,
1887,0.000720276,0.154584994,External,,,,,,,,,,
1888,0.000462762,0.276190512,External,,,,,,,,,,
1889,0.000626382,-1.801660862,External,,,,,,,,,,
1890,0.001495791,0.507198342,External,,,,,,,,,,
1891,0.003132998,-0.379441075,External,,,,,,,,,,
1892,0.003132998,-0.379441075,External,,,,,,,,,,
1893,0.001001983,2.825340827,External,,,,,,,,,,
1894,0.000484826,0.080974096,External,,,,,,,,,,
1895,0.000507333,-0.354319259,External,,,,,,,,,,
1896,0.00051575,0.531353351,External,,,,,,,,,,
1897,0.001434164,-1.499766879,External,,,,,,,,,,
1898,0.004161268,1.648547997,External,,,,,,,,,,
1899,0.000459289,0.205025334,External,,,,,,,,,,
1900,0.000626382,-1.26622808,External,,,,,,,,,,
1901,0.00053117,-3.488707592,External,,,,,,,,,,
1902,0.000488352,-0.56034542,External,,,,,,,,,,
1903,0.001493403,-0.286594281,External,,,,,,,,,,
1904,0.000859234,-1.473692854,External,,,,,,,,,,
1905,0.001245652,0.454282492,External,,,,,,,,,,
1906,0.000627347,1.828398251,External,,,,,,,,,,
1907,0.000504365,0.508436398,External,,,,,,,,,,
1908,0.000459696,0.194926458,External,,,,,,,,,,
1909,0.001562671,-1.574766668,External,,,,,,,,,,
1910,0.001296807,-0.371447296,External,,,,,,,,,,
1911,0.000492659,0.526283295,External,,,,,,,,,,
1912,0.001050309,1.349745554,External,,,,,,,,,,
1913,0.000663023,-1.654547209,External,,,,,,,,,,
1914,0.001680654,0.878176592,External,,,,,,,,,,
1915,0.000587558,-0.198976645,External,,,,,,,,,,
1916,0.000775712,0.841790861,External,,,,,,,,,,
1917,0.001747155,-0.400280349,External,,,,,,,,,,
1918,0.000738369,0.816453422,External,,,,,,,,,,
1919,0.000457468,-0.192703293,External,,,,,,,,,,
1920,0.000457629,0.230571523,External,,,,,,,,,,
1921,0.000980554,1.524023434,External,,,,,,,,,,
